index,transcript_id,child_id,pair_id,replicate_id,transcript_path,utterance_count,token_count,perplexity_mean_across_folds,perplexity_median_across_folds,perplexity_std_across_folds,perplexity_min_across_folds,perplexity_max_across_folds
10,pair_sli427_td406_rep01_TD_bundle,406,pair_sli427_td406,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep01_TD_bundle.cha,70,387,605.1741388865361,598.40574440201,20.67285508114415,585.6028771435466,634.3566039751063
11,pair_sli427_td406_rep02_TD_bundle,406,pair_sli427_td406,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep02_TD_bundle.cha,59,501,506.64667293307065,506.9719785536922,14.936794848792768,488.82497896610266,524.0642578381246
12,pair_sli427_td406_rep03_TD_bundle,406,pair_sli427_td406,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep03_TD_bundle.cha,85,431,596.0024264369647,594.3867186109071,21.263424387376332,575.1770203973575,623.4358618722506
13,pair_sli427_td406_rep04_TD_bundle,406,pair_sli427_td406,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep04_TD_bundle.cha,75,389,470.38205316297353,475.1764331034849,12.06135966777104,452.72052381171187,481.0698103350573
14,pair_sli427_td406_rep05_TD_bundle,406,pair_sli427_td406,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep05_TD_bundle.cha,86,425,578.3848467604263,572.9788844901765,26.82499875507928,549.1350585881897,620.0982845186719
15,pair_sli427_td406_rep06_TD_bundle,406,pair_sli427_td406,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep06_TD_bundle.cha,81,448,472.41265048766144,472.31793877485853,6.470604626988835,464.4800377730386,480.54773645271723
16,pair_sli427_td406_rep07_TD_bundle,406,pair_sli427_td406,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep07_TD_bundle.cha,74,402,605.6178448026922,609.8473618010346,20.682271121045474,581.2258806571141,633.0928763679177
17,pair_sli427_td406_rep08_TD_bundle,406,pair_sli427_td406,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep08_TD_bundle.cha,69,514,529.1702151196138,525.7267117613156,14.600271902651786,514.5095954850816,552.7394395978051
18,pair_sli427_td406_rep09_TD_bundle,406,pair_sli427_td406,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep09_TD_bundle.cha,72,432,632.3661039564433,633.9803479801022,18.095112401804986,613.2681437596179,657.7095576521285
19,pair_sli427_td406_rep10_TD_bundle,406,pair_sli427_td406,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep10_TD_bundle.cha,64,390,597.165259007101,595.9503179494945,29.478967622026328,560.1474806840278,638.9327046686354
20,pair_sli444_td410_rep01_TD_bundle,410,pair_sli444_td410,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep01_TD_bundle.cha,73,381,537.5978260418018,543.3048239705406,14.795196076508532,517.172578175318,552.7753363198888
21,pair_sli444_td410_rep02_TD_bundle,410,pair_sli444_td410,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep02_TD_bundle.cha,64,361,421.9801352472099,425.84998061960863,19.261803611057204,401.0339604391148,447.1229099363317
22,pair_sli444_td410_rep03_TD_bundle,410,pair_sli444_td410,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep03_TD_bundle.cha,65,360,510.97087169117793,516.6149856921483,11.518135017458372,494.86357387793026,521.4016292805615
23,pair_sli444_td410_rep04_TD_bundle,410,pair_sli444_td410,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep04_TD_bundle.cha,77,420,386.7421012026737,388.3317306045698,14.544285693644927,368.9002840252306,406.8613618685473
24,pair_sli444_td410_rep05_TD_bundle,410,pair_sli444_td410,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep05_TD_bundle.cha,59,325,518.0717732876244,525.7453323957952,21.26081762248763,485.0339626520742,537.261796628113
25,pair_sli444_td410_rep06_TD_bundle,410,pair_sli444_td410,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep06_TD_bundle.cha,73,419,414.6961734534178,414.90123388455766,14.060835280230922,399.1175549988018,431.62752077885415
26,pair_sli444_td410_rep07_TD_bundle,410,pair_sli444_td410,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep07_TD_bundle.cha,75,381,479.4412352139002,484.2914411257555,14.796706278191982,460.83152666524217,496.28256981584764
27,pair_sli444_td410_rep08_TD_bundle,410,pair_sli444_td410,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep08_TD_bundle.cha,71,370,398.7165817042381,396.74330692345177,13.941511811602929,383.25857824472763,415.52330000434273
28,pair_sli444_td410_rep09_TD_bundle,410,pair_sli444_td410,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep09_TD_bundle.cha,82,364,489.3335044324416,493.77740732401855,17.895395328360127,470.2146602962113,507.9729641868523
29,pair_sli444_td410_rep10_TD_bundle,410,pair_sli444_td410,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep10_TD_bundle.cha,63,342,373.0543007540979,381.045095421731,15.302440585459372,354.3139143344936,388.0694154475301
30,pair_sli474_td459_rep01_TD_bundle,459,pair_sli474_td459,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli474_td459_rep01_TD_bundle.cha,58,454,424.77479270992063,420.7036460794301,8.430323910980947,416.7759084504871,437.60487277750536
31,pair_sli474_td459_rep02_TD_bundle,459,pair_sli474_td459,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli474_td459_rep02_TD_bundle.cha,58,417,423.03242238207457,427.0694710719526,10.768763214366627,408.07859308435616,433.79974334360674
32,pair_sli474_td459_rep03_TD_bundle,459,pair_sli474_td459,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli474_td459_rep03_TD_bundle.cha,63,461,306.77219763935256,304.28868459477366,9.253260457302535,297.22184027684386,318.37945480882365
33,pair_sli474_td459_rep04_TD_bundle,459,pair_sli474_td459,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli474_td459_rep04_TD_bundle.cha,59,420,364.7340063381366,362.4643792782144,11.36144083088701,349.8895184176505,380.3443138579275
34,pair_sli474_td459_rep05_TD_bundle,459,pair_sli474_td459,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli474_td459_rep05_TD_bundle.cha,62,454,392.4395144801538,396.51130300752834,9.63874666953051,379.08350642743324,402.4519956566077
35,pair_sli474_td459_rep06_TD_bundle,459,pair_sli474_td459,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli474_td459_rep06_TD_bundle.cha,58,396,416.28978388585,411.4443087342038,9.663163102477487,406.4387696380886,429.85842673689547
36,pair_sli474_td459_rep07_TD_bundle,459,pair_sli474_td459,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli474_td459_rep07_TD_bundle.cha,53,438,347.63476259839916,350.8955114410905,6.487114703265388,338.98714146415693,353.11798344783045
37,pair_sli474_td459_rep08_TD_bundle,459,pair_sli474_td459,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli474_td459_rep08_TD_bundle.cha,64,438,385.00725083837233,387.08243290249703,9.337631228890558,371.304203783272,395.1099179759935
38,pair_sli474_td459_rep09_TD_bundle,459,pair_sli474_td459,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli474_td459_rep09_TD_bundle.cha,66,466,336.06729408497426,338.46499667765204,6.688811140115799,328.57886426005706,343.7059232826423
39,pair_sli474_td459_rep10_TD_bundle,459,pair_sli474_td459,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli474_td459_rep10_TD_bundle.cha,62,416,347.4610173100782,352.72019586598236,7.893395909741162,338.2066643348421,353.7032890887228
40,pair_sli475_td417_rep01_TD_bundle,417,pair_sli475_td417,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli475_td417_rep01_TD_bundle.cha,69,511,389.6144883382046,394.29788666374134,11.300345830103455,371.02305452363555,399.85624255279674
41,pair_sli475_td417_rep02_TD_bundle,417,pair_sli475_td417,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli475_td417_rep02_TD_bundle.cha,64,430,503.83527975618154,502.55736256224367,12.360093443892854,491.71301793551277,523.2227659190306
42,pair_sli475_td417_rep03_TD_bundle,417,pair_sli475_td417,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli475_td417_rep03_TD_bundle.cha,77,541,296.2040410067832,299.0805612295449,7.13882529767408,288.4030563225429,304.4497648887534
43,pair_sli475_td417_rep04_TD_bundle,417,pair_sli475_td417,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli475_td417_rep04_TD_bundle.cha,71,452,348.49801207471813,352.7730867680037,7.6457690010532735,336.6283535112453,354.5182750725122
44,pair_sli475_td417_rep05_TD_bundle,417,pair_sli475_td417,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli475_td417_rep05_TD_bundle.cha,67,532,402.7886777881594,405.2867001114531,10.705493069578386,385.9210008751934,411.93918887959285
45,pair_sli475_td417_rep06_TD_bundle,417,pair_sli475_td417,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli475_td417_rep06_TD_bundle.cha,64,393,487.5961241043008,493.87770719234265,15.00344051713946,466.34651375211126,502.0088051476457
46,pair_sli475_td417_rep07_TD_bundle,417,pair_sli475_td417,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli475_td417_rep07_TD_bundle.cha,70,505,370.93381544213366,377.2514800252212,12.744484934792451,356.33408247291675,383.7545198766792
47,pair_sli475_td417_rep08_TD_bundle,417,pair_sli475_td417,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli475_td417_rep08_TD_bundle.cha,82,522,460.44980700776966,457.3333905896485,11.860233892536453,447.04606003630937,478.35301916419854
48,pair_sli475_td417_rep09_TD_bundle,417,pair_sli475_td417,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli475_td417_rep09_TD_bundle.cha,66,509,314.40624825461947,313.1170542106438,11.964176296702213,301.5638274596537,328.4418938509777
49,pair_sli475_td417_rep10_TD_bundle,417,pair_sli475_td417,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli475_td417_rep10_TD_bundle.cha,67,447,482.76741365332384,484.31786722991933,9.557348329039911,470.9582010377553,496.6394718080453
50,pair_sli476_td460_rep01_TD_bundle,460,pair_sli476_td460,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli476_td460_rep01_TD_bundle.cha,62,352,497.79978507782397,498.36251106278104,14.204599911753574,480.56905932769865,518.2859702626121
51,pair_sli476_td460_rep02_TD_bundle,460,pair_sli476_td460,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli476_td460_rep02_TD_bundle.cha,75,355,415.79598069021904,419.37359049849925,17.536189553932672,393.4032458794646,437.50925990063575
52,pair_sli476_td460_rep03_TD_bundle,460,pair_sli476_td460,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli476_td460_rep03_TD_bundle.cha,56,289,432.8655792840852,435.5188733028818,19.617518590683606,408.10220622548337,461.513216582077
53,pair_sli476_td460_rep04_TD_bundle,460,pair_sli476_td460,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli476_td460_rep04_TD_bundle.cha,85,403,379.40300631149023,381.1021857794358,14.846253931197724,363.91621093977494,401.5408879104122
54,pair_sli476_td460_rep05_TD_bundle,460,pair_sli476_td460,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli476_td460_rep05_TD_bundle.cha,64,335,368.6939944192716,376.14380416867687,13.411250018961146,352.0766755983636,380.1019328336901
55,pair_sli476_td460_rep06_TD_bundle,460,pair_sli476_td460,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli476_td460_rep06_TD_bundle.cha,70,389,460.26484339731235,463.62267799974063,10.919192243103446,447.378127752591,470.55824221399837
56,pair_sli476_td460_rep07_TD_bundle,460,pair_sli476_td460,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli476_td460_rep07_TD_bundle.cha,66,357,393.7370063333791,383.8823231487869,19.540436177967553,373.9511214394395,421.19143857039325
57,pair_sli476_td460_rep08_TD_bundle,460,pair_sli476_td460,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli476_td460_rep08_TD_bundle.cha,64,307,412.2266919911499,411.1972829456563,17.912321571585167,386.48409560733734,433.8371850223181
58,pair_sli476_td460_rep09_TD_bundle,460,pair_sli476_td460,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli476_td460_rep09_TD_bundle.cha,61,338,447.6858385655485,454.1371585088569,17.219226518263298,429.3253818268664,465.7338504558702
59,pair_sli476_td460_rep10_TD_bundle,460,pair_sli476_td460,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli476_td460_rep10_TD_bundle.cha,77,375,499.76281068319605,501.05364396479433,18.308298002207003,482.97546904022187,528.4180991486372
60,pair_sli477_td415_rep01_TD_bundle,415,pair_sli477_td415,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep01_TD_bundle.cha,53,339,369.88359278125125,368.43701045093286,16.27704437139757,347.92980249076464,391.2008551076964
61,pair_sli477_td415_rep02_TD_bundle,415,pair_sli477_td415,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep02_TD_bundle.cha,56,359,556.0166649485719,555.2944985536178,12.368225643224514,541.0111768042293,570.8323692283202
62,pair_sli477_td415_rep03_TD_bundle,415,pair_sli477_td415,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep03_TD_bundle.cha,71,380,442.7086843424257,441.2674156942449,15.795497800967826,425.6242493754037,462.5105465059943
63,pair_sli477_td415_rep04_TD_bundle,415,pair_sli477_td415,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep04_TD_bundle.cha,69,354,457.49720760000434,463.99892453899963,17.010437763260626,431.63275935783906,475.5186133321696
64,pair_sli477_td415_rep05_TD_bundle,415,pair_sli477_td415,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep05_TD_bundle.cha,66,384,457.4028772024309,448.40323214893834,16.610803908117603,443.58359397419,482.5503706610795
65,pair_sli477_td415_rep06_TD_bundle,415,pair_sli477_td415,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep06_TD_bundle.cha,60,321,470.7615812984683,475.9997258894235,10.134835435320554,453.7018314073554,477.64652894296074
66,pair_sli477_td415_rep07_TD_bundle,415,pair_sli477_td415,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep07_TD_bundle.cha,85,472,378.32164128448153,374.20519871856885,15.039474695998674,362.4762049714359,396.3774601888815
67,pair_sli477_td415_rep08_TD_bundle,415,pair_sli477_td415,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep08_TD_bundle.cha,64,331,572.6447716651576,572.7428542304582,13.333664919087763,559.2187171291374,592.9578600786344
68,pair_sli477_td415_rep09_TD_bundle,415,pair_sli477_td415,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep09_TD_bundle.cha,70,393,392.08986741127273,385.5589056494516,16.13190452508525,375.5925230405732,411.68681311372376
69,pair_sli477_td415_rep10_TD_bundle,415,pair_sli477_td415,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep10_TD_bundle.cha,57,340,548.6873368266303,556.2718028874009,16.327549325806494,525.570080804556,563.1865247191406
70,pair_sli478_td419_rep01_TD_bundle,419,pair_sli478_td419,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep01_TD_bundle.cha,56,345,545.3072123220243,544.3568981583235,13.4257292344821,526.9479019592185,560.2909956573601
71,pair_sli478_td419_rep02_TD_bundle,419,pair_sli478_td419,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep02_TD_bundle.cha,78,462,477.9607330460609,485.99241682842603,12.84677250206002,462.5794294682751,488.66481909924676
72,pair_sli478_td419_rep03_TD_bundle,419,pair_sli478_td419,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep03_TD_bundle.cha,59,321,501.68622140036143,500.9319661721818,9.890712850189358,489.7055905883419,517.0718466189194
73,pair_sli478_td419_rep04_TD_bundle,419,pair_sli478_td419,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep04_TD_bundle.cha,65,432,484.4183239674532,483.00885908587725,12.78914743616331,472.2949155762472,504.7884176513356
74,pair_sli478_td419_rep05_TD_bundle,419,pair_sli478_td419,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep05_TD_bundle.cha,63,382,501.8202510165676,495.50520593692664,20.7593646104899,481.979662873657,535.3434363806315
75,pair_sli478_td419_rep06_TD_bundle,419,pair_sli478_td419,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep06_TD_bundle.cha,70,418,377.4842102914517,374.0890785220377,13.640944619145762,362.9441223607244,397.05650320241176
76,pair_sli478_td419_rep07_TD_bundle,419,pair_sli478_td419,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep07_TD_bundle.cha,55,372,523.527607673517,512.7871599567914,21.80545319811942,505.43879886988213,558.8870608868133
77,pair_sli478_td419_rep08_TD_bundle,419,pair_sli478_td419,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep08_TD_bundle.cha,60,394,553.1455858096908,549.6389417006268,22.39427679235828,531.246329010083,578.6620341682901
78,pair_sli478_td419_rep09_TD_bundle,419,pair_sli478_td419,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep09_TD_bundle.cha,66,358,460.648672862438,455.6944176117944,9.86977872782484,451.5323985768212,474.7789356456462
79,pair_sli478_td419_rep10_TD_bundle,419,pair_sli478_td419,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep10_TD_bundle.cha,69,477,521.1055201601744,526.3727795977591,11.036524285441915,508.278976638172,532.069641513745
80,pair_sli479_td471_rep01_TD_bundle,471,pair_sli479_td471,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep01_TD_bundle.cha,71,485,527.2862229084241,526.8037229529601,14.266518605956987,510.49282934418176,545.8779505366153
81,pair_sli479_td471_rep02_TD_bundle,471,pair_sli479_td471,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep02_TD_bundle.cha,58,378,450.97703219550067,453.75766720866267,10.584592215079512,432.7641079317549,460.17480784959565
82,pair_sli479_td471_rep03_TD_bundle,471,pair_sli479_td471,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep03_TD_bundle.cha,66,466,550.185408756334,546.5372502756409,17.953309044278328,531.3773858910197,578.2293273848815
83,pair_sli479_td471_rep04_TD_bundle,471,pair_sli479_td471,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep04_TD_bundle.cha,65,349,487.09432771674153,491.07635319378204,12.890431687538507,470.39896121437835,502.7404609890503
