condition,sample_id,temperature,output_story
Zero-Shot (Knowledge-Based),13,0.7,"Two friends, a wabbit and a doggie, were playing in the sand. They had shovels, yay! They wanted to make a big sand_castle. They were having lots of fun, hooray!

The doggie was making the walls strong with her paws. The wabbit was getting more sand in his bucket. They were working very hard.

Then, wabbit did a boo boo. He spilled all the sand on top. Oops! The castle fell down. The doggie was sad, she cried. Wabbit felt sad too.

Wabbit said sorry. He wanted to fix it. He started patting the sand. He wanted the doggie to be happy again. They said, ""Let's make a new castle!"""
Zero-Shot (Knowledge-Based),14,0.7,"Rabby and doggie were playin' in sand. They had big tools and they wanna make big house in sand. They were happy.

doggie was bein' nice, he was makin' sand flat so house don't fall down. Rabby was diggin' with his little bucket to get more sand. They workin' hard.

Then Rabby do boo-boo. He lift big bucket and sand go everywhere. House fall down. doggie sad, she cryin'. Rabby feel bad, he don't mean to do that.

Rabby wanna fix. He start patin' sand again. He try to make house again. They say, ""We build new one!"" Yay!"
Zero-Shot (Knowledge-Based),15,0.7,"doggie and wabbity play in sand. They have big sticks. They wanna make big castle.

doggie go ""pat pat"" make castle strong. Wabbity go ""dig dig"" get more sand. They worky, worky.

Wabbity do bad thing. He drop sand on castle. Castle go ""BOOM"" down.

doggie cry. doggie sad. Wabbity feel sad too. Wabbity say ""oh no"". doggie say ""why you do that?""

Wabbity go ""pat pat"" again. He fix castle. doggie happy. They make new castle. They play more. Yay!"
Zero-Shot (Knowledge-Based),16,0.7,"Rabbit and doggie play. They make castle. doggie pat sand. Rabbit dig sand.

doggie sad. Castle go boom. Rabbit feel bad. He no mean to. He be sorry.

Rabbit fix sand. He make castle again. doggie happy. They make new castle. They be friends."
Zero-Shot (Knowledge-Based),17,0.7,"Two friends, wabbit and doggie, were pwaying in the sand. They had big shovels and they wanted to make a big castle. They were so happy!

doggie was being careful, patty-patty-ing the sand. Wabbit was digging with his little bucket. They were working very hard.

Then, wabbit did something bad. He lifted his big bucket and... whoops! All the sand went on top of the castle. Oh no! It fell down.

doggie was sad. She was crying. Wabbit felt sad too. He didn't mean to break it. He wanted to make it better.

Wabbit started patty-patty-ing the sand again. He tried to fix it. doggie was happy again. They said, ""Let's make a new one!"" Yay!"
Zero-Shot (Knowledge-Based),18,0.7,"Rabby and doggie play. They make sandcastle. Rabby has shovel. doggie has shovel. They wanna make big castle.

doggie make strong. Rabby get more sand. They work, work, work.

Rabby do bad thing. He make castle fall down. Oops! doggie sad. doggie cry. Rabby feel bad. Rabby say sorry.

Rabby fix sand. Rabby make castle again. doggie happy. They build new castle. They play."
Zero-Shot (Knowledge-Based),19,0.7,"One day, wabbit and doggie play in sandy box. They have big sticks and want to make big sand_house. They laugh a lot.

doggie do special thing with sand, make strong. Wabbit dig with big cup to get more sand. They work, work, work.

Oh no! Wabbit make boo-boo. He pick up big cup, and all sand go on top. Smash! Castle fall down.

doggie cry, she sad. Wabbit feel sad too. He don't want to be mean. He wanna make doggie happy.

Wabbit do special thing again. He fix sand. He make new castle. doggie smile, wabbit smile. They build new one."
Zero-Shot (Knowledge-Based),20,0.7,"Rabby and doggie play in sand. They have big sticks, like this. Rabby and doggie want to make big castle. They do it together.

doggie go pat, pat, pat. She make sand strong. Rabby go dig, dig, dig. He get more sand. They work, work, work.

Rabby make mistake. He go boom! Castle fall down. doggie cry. She sad. Rabby sad too. He no want doggie sad.

Rabby go pat, pat, pat. He fix castle. doggie smile. They make new castle. Rabby and doggie happy. They play again."
Zero-Shot (Knowledge-Based),21,0.7,"Some rabbits and doggie friends, they like to play. They got some sticks and they wanna build a big sand_castle. They were having so much fun, yeah!

The doggie friend, she was making the sand strong. She was patting it with her paws. The rabbit friend, he was getting more sand. He was digging with his bucket, it was big and heavy.

But then, the rabbit friend, he made a boo boo. He dropped the sand on the castle. It was like a big crash, and it fell down. The doggie friend, she was crying. She was sad because her castle was broken.

The rabbit friend, he felt bad. He didn't mean to break it. He wanted to make it better. So, he started patting the sand again. He was trying to fix it. They were gonna build a new one, and it was gonna be even better!"
Zero-Shot (Knowledge-Based),22,0.7,"Rabby and doggie play in sand. They have shovel. Rabby and doggie wanna make big castle. They have lotsa fun.

doggie pat sand. doggie make wall strong. Rabby dig sand. Rabby get more sand. They worky, worky.

Rabby do boo boo. Rabby drop sand. Castle go down. doggie sad. doggie cry. Rabby feel bad. Rabby no wanna hurt castle.

Rabby make castle strong again. Rabby pat sand. doggie happy. They make new castle. They build."
Zero-Shot (Knowledge-Based),23,0.7,"Rabbits and doggies playin' in sand. They got big sticks for diggin' and they wanna build castle. They wanna be bestest friends.

doggie patin' sand with her paws. She makin' it strong. Rabbit diggin' with his bucket. He gettin' more sand.

Rabbit do bad thing. He get bucket, it's too heavy. He dump sand on castle. Oh no! Castle go down.

doggie cryin'. She sad. Rabbit feel bad. He say sorry. He wanna fix castle.

Rabbit patin' sand again. He fixin' castle. doggie happy now. They build new castle."
Zero-Shot (Knowledge-Based),24,0.7,"Rabby and doggie play in sand. They make sand_castle, yum yum! Rabby has shovel, doggie has shovel too. They worky hardy. Rabby do, doggie do.

doggie make wall. Rabby dig, dig, dig. Rabby make mistakey. He dump sand on castle. Oops! Castle fall down. doggie sad. doggie cry. Rabby feel bad. Rabby no mean to break.

Rabby say sorry. Rabby pat sand. Rabby fix. Rabby make new castle. doggie happy. Rabby happy. They play again. Yay!"
Zero-Shot (Knowledge-Based),25,0.7,"One day, wabbit and doggie were pwaying in sand box. They had big shovels and wuv building sand_castles. They were so happy.

doggie was being very careful, patting sand to make strong. Wabbit was digging with his bucket, getting more sand. They were working very hard.

Wabbit made boo-boo. He lifted big bucket and went ""Whoops!"" All sand went on castle. Castle fell down. doggie was sad, crying. Wabbit felt bad, sorry.

Wabbit started patting sand again. He tried to fix castle. doggie was happy. They decided to build new one. They were happy again."
Zero-Shot (Knowledge-Based),26,0.7,"Some friends wanna build. Rabbit and doggie. They got shovels. They wanna build big castle.

doggie pat, pat, pat. Make strong. Rabbit dig, dig, dig. Get more sand. They worky worky.

Then rabbit go, ""Oops!"" He make big mistake. He put sand on castle. Castle fall down.

doggie cry. She sad. Rabbit feel sad too. He no wanna break. He wanna fix.

Rabbit pat, pat, pat. Fix castle. doggie smile. They build new one. They happy."
Zero-Shot (Knowledge-Based),27,0.7,"Rabby and Wuffy were pwaying in the sand. They had shovels and wuv building sandcastles. Wuffy was making wiggly walls. Rabby was digging, digging, digging for more sand.

Wuffy was making the walls strong. Rabby was making a big mess. He dropped his sand bucket on the castle. Oh no! The castle broke.

Wuffy was sad. She cried and cried. Rabby felt bad. He didn't mean to break it. He wanted to fix it.

Rabby started patting the sand. He made it all flat. Then he started again. They made a new castle. Wuffy was happy. Rabby was happy too. They built again."
Zero-Shot (Knowledge-Based),28,0.7,"Rabby and doggie play in sand. They got big sticks. They wanna build big castle. Rabby have bucket. doggie have little stick. They work hard. Rabby dig. doggie pat.

Rabby do bad thing. He pour sand on castle. Castle fall down. doggie sad. doggie cry. Rabby feel bad. Rabby wanna fix.

Rabby pat sand. He try to fix castle. doggie happy. They build new castle. Rabby and doggie happy together."
Zero-Shot (Knowledge-Based),29,0.7,"Two friends, wabbit and doggie, pway in sand. Dey have wifel and bucket. Dey wanna make big wawcastle togetha.

doggie pat, pat, pat sand. Make wawcastle strong. Wabbit dig, dig, dig sand. Get more sand.

But wabbit make boo-boo. He lift bucket and... WHOOSH! All sand go on top wawcastle. Wawcastle SMASH!

doggie sad. doggie cry. Wabbit feel bad. Wabbit no wanna break wawcastle.

Wabbit pway sand. Fix wawcastle. doggie happy. They make new wawcastle."
Zero-Shot (Knowledge-Based),30,0.7,"Wabbit and doggie play in sand. Wabbit and doggie wanna build big castle. doggie pat sand, make it strong. Wabbit dig sand, get more. Wabbit and doggie worky hard.

doggie pat, pat, pat. Wabbit dig, dig, dig. Then wabbit do boo-boo. He put sand on castle, and it break. doggie cry. doggie sad.

Wabbit say sorry. doggie happy again. Wabbit fix sand. Wabbit try to make castle better. doggie and wabbit build new castle. doggie happy. Wabbit happy."
