condition,sample_id,temperature,output_story
Few-Shot (2 Examples),11,0.7,"They (i)s a boy and a dog. They (i)s got a frog. Frog in the jar. They (i)s happy. Go to bed. Frog wake up. Frog go for a walk. (i)s gone. Where (i)s the frog? Look in the shoes. Look in the jar. The dog's head (i)s stuck. Yell for the frog. 'Frog where (i)s you?' Frog (i)s gone. 

Dog (i)s falling out the window. Jar (i)s broken. The dog (i)s licking the boy. Boy (i)s sad. Go to the forest. Look for the frog. Dog (i)s playing with the bees. Little boy (i)s looking in the hole. 'Frog where (i)s you?' Prairie dog (i)s smacking the boy. Dog (i)s howling at the bees. 

Owl (i)s knocking the boy down. Bees (i)s chasing the dog. Boy (i)s climbing on the rock. 'Frog where (i)s you?' Deer (i)s got the boy. Boy (i)s stuck. Deer (i)s running. Dog (i)s coming. Deer (i)s stopping. Down the boy and dog go. Splash. 

Shh. Look on the other side of the log. Mommy frog. Daddy frog. Frog family. They (i)s taking the frog. Bye frog. Bye family. Go home. Everyone (i)s happy. The end."
Few-Shot (2 Examples),12,0.7,"He, and the dog, put the frog in the, jar. They was happy. So they, go to bed. That night, the frog go out, and walk.

The little boy and the dog wake up. The frog is gone. He, go away. They, no believe. The little boy look in his shoes. He look everywhere. The dog look in the jar. His head got stuck.

They, open the window. They yell for the frog. 'Frog, where you?' The dog, fall out the window. The dog, break the jar off his head. He lick the boy. The boy, not happy.

They, go to the forest. They look for the frog. The dog, see the bumblebees. He, want to catch them. The boy, look in the hole. He, see the prairie dog. The prairie dog, smack the boy in the nose.

The dog, howl at the bumblebees. The owl, jump out. Knock the boy down. The bumblebees, chase the dog.

The boy, climb on the rock. He, say 'Frog, where you?' He, holding a branch. But it was the deer's head. The boy, get stuck. The deer, run. The dog, come with him.

The deer, stop at the cliff. Down go the boy and the dog. In the water, splash. The boy, say 'Shh'. Let's look on the other side. They, see the mommy frog. Daddy frog. The whole family. They, take the little frog. Say goodbye. Go home. Everyone, happy. The end."
Few-Shot (2 Examples),13,0.7,"The little boy and the dog, they (i)s putting... uh... froggy in the jar. They (i)s very happy. Yeah. They go to bed. That night... (pause) froggy, he (i)s going to get out. He (i)s going for a little walk.

When they wake up... (stutter) the froggy, he's gone. He went away. They (i)s like, 'What happened?' The little boy, he (i)s looking in his shoes. He (i)s looking everywhere. Doggy, he (i)s looking back in the jar. But his head got stuck in the jar. Stuck.

So they (i)s open up the window. They (i)s yelling for froggy. 'Froggy, where are you?' Doggy, he's losing his balance. He fell out the window. He (i)s broke the jar off his head. He licked the boy. The boy, he (i)s not happy. The jar is broken.

They (i)s going to the forest. They (i)s looking for froggy. Doggy, he's playing with the bees. He (i)s trying to catch them. The boy, he (i)s looking down in a hole. Prairie dog, he (i)s smacking him in the nose. The dog, he (i)s howling at the bees.

The boy, he (i)s on a big rock. He (i)s saying, 'Froggy, where are you?' He's holding onto a branch. But it's a deer! Deer's antler. The boy got stuck on the deer's head. The deer, he (i)s running. The dog, he (i)s coming with him. They (i)s worried.

The deer, he (i)s at the cliff. Down went the boy and the dog. Splash. They (i)s in the water. The boy, he (i)s saying, 'Shh.' Let's look on the other side of the log. And what do they see? Mommy frog, daddy frog. They (i)s got a whole family of frogs. They (i)s took their little friend frog. Said goodbye. They (i)s went home. Everyone (i)s happy. The end."
Few-Shot (2 Examples),14,0.7,"Um, little boy and the dog. They (i)s putting frog in a jar. Frog (i)s in the jar. They (i)s happy. Happy. So they (i)s go to bed. Night. They (i)s sleeping. Frog, (i)s thinking. Frog (i)s thinking. He (i)s going to get out. Get out. Go for a little walk. Little walk.

Next morning. They (i)s wake up. Frog (i)s gone. Gone. They (i)s looking. Looking everywhere. Little boy (i)s looking in his shoes. Dog (i)s looking in the jar. Jar. His head got stuck. Stuck.

They (i)s open window. Yelling. 'Frog, where you?' Frog (i)s not there. Dog (i)s falling. Falling out the window. Break jar. Off his head. Lick the boy. Boy (i)s not happy. Not happy.

They (i)s go to the forest. Look for frog. Dog (i)s playing. Playing with bumblebees. Little boy (i)s looking down. Hole. Prairie dog (i)s smacking him. Smack! Owl (i)s knocking him. Down. Bumblebees (i)s chasing dog. Chasing.

Boy (i)s on a big rock. Holding onto a branch. But it (i)s a deer. Deer (i)s running. Dog (i)s coming. Coming with him. They (i)s running. Running. Stopped at the edge. Down they (i)s go. Water. Splash.

Boy (i)s saying 'Shh'. 'Let's look.' Look on the other side. See. See mommy frog. Daddy frog. Family of frogs. They (i)s taking frog. Goodbye. Goodbye. Home. Happy. Everyone (i)s happy. The end."
Few-Shot (2 Examples),15,0.7,"Uh... little boy... and dog. They had a frog. Frog in a jar. They was happy. They go to bed. Frog get up. Frog go for a walk. They wake up. Frog gone. Where is the frog?

They look. Dog look in the jar. He got his head stuck. Uh, in the jar. They yell. 'Frog, where you?' Frog... uh... gone. They go outside. They yell. 'Frog, where you?' Dog fall out the window. Jar on dog's head. He lick the boy.

They go in the forest. They look for the frog. Dog see bees. Dog wanna play with bees. Boy look in a hole. He say 'Frog, where you?' Prairie dog hit him in the nose. Dog howl. Bees chase dog.

Boy on a rock. He say 'Frog, where you?' He on a deer's head. Deer run. Boy and dog fall down. Down the cliff. In the water. Splash!

Boy go quiet. He say 'Shh'. 'Look on the other side.' They see... frogs! Mommy frog. Daddy frog. Little frog. They happy. They take frog. Say goodbye. Go home. Happy!"
Few-Shot (2 Examples),16,0.7,"Um, little boy and dog. Put frog. In a, jar. They (i)s happy. They go, bed. Night. Frog, go. For walk. Wake up. Frog, gone. Where? Look in shoes. Look, everywhere. Dog, stuck. In jar. Uh, look out window. Yell. 'Frog, where?' Frog, no there. Dog, fall. Out window. Broke jar. Oh, no jar. Go, forest. Look for frog. Dog, play. Bumblebees. Little boy, look. Down hole. Prairie dog, smacks nose. Dog, howl. Bumblebees, chase dog.

Boy, big rock. 'Frog, where?' Deer, antler. Boy, stuck. Deer, run. Dog, come. Down, cliff. In water. Splash. Boy, shh. Dog, quiet. Look, log. Mommy frog. Daddy frog. Frog family. They go. Home. Happy."
Few-Shot (2 Examples),17,0.7,"He (i)s a little boy. He (i)s a dog. They got a frog. Put the frog in a jar. They (i)s happy. So they go to bed. 

Frog go out. Frog go walk. Little boy wake up. Frog not there. He (i)s gone. Look in the shoes. Look everywhere. Dog look in the jar. Oh no! His head stuck. 

They open window. 'Frog, where are you?' Dog fall out. Dog break jar. Lick the boy. Boy no happy. 

They go in the forest. Look for frog. Dog see bumblebees. Dog play with bumblebees. Little boy look down. Little dog (i)s playing. 

Boy say 'Frog, where are you?' Prairie dog smack him. Dog howling. Bumblebees go chase. 

Boy on a big rock. Say 'Frog, where are you?' He (i)s holding a branch. Branch is deer's antler. Boy stuck. Deer run. Deer stop. Cliff. Down go boy and dog. Splash! 

Boy say 'Shh'. Look on the other side of the log. Oh! Mommy frog. Daddy frog. Little frogs. They go home. Everyone happy."
Few-Shot (2 Examples),18,0.7,"""Uh, little boy, dog, put frog in jar. They (i)s happy. Go to bed. Frog, he go, go out, go walk. Um, little boy, dog wake up. Frog not there. He go. Look in shoes. Look everywhere. Dog look in jar. His head stuck. 

Uh, open window. Yell, 'Frog, where you?' Dog fall out. Dog, he got jar off head. Lick boy. Boy not happy. Jar broke. Go forest, look frog. Dog, he like bees. Little boy look in hole. Dog, he play with bees.

Boy say, 'Frog, where you?' Prairie dog, he smack boy. Dog howling. Bumblebees, they go chase dog. Boy climb on rock. Say, 'Frog, where you?' Um, antler, deer. Boy stuck. Deer run. Boy, dog, they go down. Down, splash. Water.

Shh, dog. Let's look. Um, log. Mommy frog, daddy frog. Little frog. Family frog. They say goodbye. Take frog. Go home. Happy. Happy. The end."""
Few-Shot (2 Examples),19,0.7,"*He's... got a frog. And the boy and the dog. And the frog in a jar. And they (i)s happy. And they go to bed. Um, at night. The frog. He get out. He go for a walk. Walk. Walk. 

And when they wake up. Frog gone. Gone. They look. They look. The boy look in his shoes. Shoes. Everywhere. The dog look in the jar. And he get stuck. Stuck. Stuck. 

And they open the window. Yell. Yell. 'Frog, where you?' The dog... fall down. Down. The jar. Break. Break. The boy no happy. 

And they go to the forest. Forest. Look for the frog. The dog see bumblebees. Bumblebees. He want to catch. The boy see a hole. A hole. The dog playing. 

The boy say 'Frog, where you?' Prairie dog. Smack him. In the nose. The dog. Howl. Bumblebees. Bumblebees. Chase the dog. 

The boy. Rock. Hold a branch. But it's a deer. Deer. The boy stuck. Stuck. Deer run. Run. The boy and dog. Down. Down. In the water. Splash. 

The boy. Shh. Dog. Look on the other side. Log. And they see. Mommy frog. Daddy frog. Frogs. Frogs. They take the frog. Bye. Bye. Go home. Happy. Happy. The end."
Few-Shot (2 Examples),20,0.7,"""Boy and dog, uh, they put frog in jar. Happy. Go to bed. Frog, he, he, got out. Walk. Boy and dog wake up, frog gone. Can't find. Boy look in shoes. Dog look in jar. Get stuck! 

Yell, 'Frog, where you?' Frog not there. Dog, um, fall out window. Break jar. Boy not happy. Go to forest. Look for frog. Dog play with bees. Boy, 'Frog, where you?' Prairie dog, um, smack boy. Dog, uh, howl at bees. Owls, owls, knock boy down. Bees, bees, chase dog.

Boy, uh, climb on rock. Say, 'Frog, where you?' Um, antler. Deer, deer, run. Boy, dog, um, fall down. Splash! In water. 

Shh, boy say. 'Let's go see.' Look on log. Mommy, daddy frog. Little frog, happy. Go home. Happy. Everyone happy."""
Few-Shot (2 Examples),21,0.7,"Um, the little boy and the dog, they put the frog in the, jar. They was very happy. They go to bed. That night, the frog, he go out. He go for a little walk.

The little boy and the dog wake up. The frog is gone. He went away. They look everywhere. They look in the shoes. The dog look in the jar. He get his head stuck. 

So they open the window. They yell for the frog. 'Frog, where are you?' The dog, he fall out the window. He broke the jar off his head. He lick the boy. The boy, he no happy about the jar.

They go to the forest. They look for the frog. The dog, he see the bumblebees. He like the bumblebees. The boy, he look in a hole. The dog, he play with the bumblebees. He try to catch them.

The boy say 'Frog, where are you?' A prairie dog, he smack him in the nose. The dog, he howl at the bumblebees. They hanging from the beehive. An owl, he jump out. He knock the boy down. The bumblebees, they chase the dog.

The boy, he climb up on a big rock. He say 'Frog, where are you?' He holding onto a branch. But it was the deer's head. The boy, he get stuck. The deer, he run. The dog, he come with him. The deer stop at the cliff. Down went the boy and the dog. Right into the water. Splash.

The boy say 'Shh' to the dog. They look on the other side of the log. And what they see? The mommy frog and daddy frog. They have a family. They take their little friend. They say goodbye. They go home. Everyone happy. The end."
Few-Shot (2 Examples),22,0.7,"He's a little boy. And he (i)s got a dog. They got a frog. Put the frog in a jar. They (i)s happy. So they go to bed. 

The frog, he (i)s... wake up. He (i)s going out. He (i)s walking. 

The boy wake up. Where's the frog? Look in the shoes. Look everywhere. 

The dog look back. He (i)s stuck. Stuck. In the jar. 

They yell. Frog, where you? 

The dog fall out. Jar... off his head. 

They go to the forest. Look for the frog. 

The dog like the bees. The boy look in a hole. 

Frog, where you? Prairie dog. Smack him. 

The dog and bees. Dog howling. 

The boy on the rock. Frog, where you? 

Oh it's the deer's head. He's stuck. 

The deer run. The boy and dog. Down the cliff. Splash.

They (i)s looking. Shh. On the other side. 

Mommy frog. Daddy frog. Frog friends. 

Goodbye. They go home. Everyone happy. The end."
Few-Shot (2 Examples),23,0.7,"Um, the little boy... the dog, they put the frog... in a jar. Yay. They were very happy. So they go... to bed. That night... the frog... he got out. He wanted to go for a little... walk.

When the little boy... the dog wake up, the frog... he was gone. He went away. They... they... can't believe it. The little boy look... in his shoes. Look everywhere. The dog look back in the... jar. But his head... got stuck.

So they decide to open... the window. Yell for the frog. 'Frog, where are you?' The little dog... he's losing... his balance. He fell out the... window. The dog... the jar... broke off his head. Licked the boy. The boy... not happy.

So they go... to the forest. Look for the frog. The dog... bumblebees. He wants to catch them. The boy... looked down... in a hole. The little dog... playing with the bumblebees. The boy... 'Frog, where are you?' A prairie dog... smacked him in the nose. The dog... howling. Bumblebees... hanging from the beehive.

The boy... climbed up... on a big rock. 'Frog, where are you?' He was holding... a branch. But it was... the antler of a big deer! The boy... got stuck. The deer... decided to run. The dog... coming with him. The deer... stopped at the edge of a cliff. Down went the little boy... the dog. Right into the water. Splash.

The boy... 'Shh' to the dog. 'Let's look on the other side of this log.' And what did they see? A mommy... daddy frog. A whole family of frogs. They took their little friend frog. Said goodbye... to the family. Went home. Everyone was happy. The end."
Few-Shot (2 Examples),24,0.7,"Um, little boy and dog. They had a frog. Frog in a jar. They (i)s happy. Go to bed. Frog, he (i)s sleeping too. Next morning, frog gone. He went away. Little boy, he looked. He looked everywhere. Dog, he looked back. His head got stuck. In the jar.

Yell for frog. 'Frog where you?' Frog, he's (i)s gone. Dog, he fell out. Broke jar. Licked boy. Boy, he (i)s mad. Jar broken.

Go to forest. Look for frog. Dog, he (i)s playing with bees. Little boy, he (i)s looking down. Hole. Prairie dog, he smacked him. Nose. Dog, he's howling. Bumblebees, they're chasing him. 

Rock. Big rock. Boy, he (i)s saying. 'Frog where you?' But it was a deer. Deer's antler. Boy, he (i)s stuck. Deer, he (i)s running. Dog, he's coming too. Cliff. Down they went. Water. Splash.

Shh, dog. Let's look. Log. Mommy frog. Daddy frog. Little frog. Family. They said goodbye. Took frog home. Everyone happy. The end."
Few-Shot (2 Examples),25,0.7,"Um, little boy, little dog, they put... frog in... jar. Yeah. They were happy. Go to bed. Frog say, ""I wanna go walk."" They wake up, frog gone. ""Where's frog?"" They look in shoes. They look everywhere. Dog look back in jar, but his head stuck. ""Frog, where you?""

Frog go away. They yell, ""Frog, where you?"" Dog fell out window. Dog break jar off head. Lick boy. Boy no happy. Jar broke. They go forest. Look for frog. Dog play with bumblebees. Boy look in hole. ""Frog, where you?"" Prairie dog smack boy nose. Dog howl at bumblebees.

Owl knock boy down. Bumblebees chase dog. Boy say, ""Frog, where you?"" He on rock. He on deer's head. Deer say, ""I wanna get you off."" Boy, dog go down. Down, splash! Boy say, ""Shh."" Look on log. See mommy frog, daddy frog, little frogs. They take frog home. They happy."
Few-Shot (2 Examples),26,0.7,"He and the dog. They put the frog in the jar. They was very happy. So they go to bed. That night, frog go out. Go for a little walk. 

Boy wake up. Dog wake up. Frog gone. They look. They look everywhere. Boy look in his shoes. Dog look in the jar. His head get stuck.

They open the window. Yell for the frog. 'Frog, where you?' Dog fall out. Dog get jar off his head. Lick the boy. Boy not happy.

They go in the forest. Look for the frog. Dog see bees. Dog play with bees. Dog try to catch bees.

Boy say 'Frog, where you?' Prairie dog hit him. Dog howl at bees. Owl knock boy down. Bees chase dog.

Boy climb on a rock. Say 'Frog, where you?' He on a deer's head. Deer run. Boy get stuck. Dog come with him. Deer stop at the cliff. Boy and dog fall down. In the water. Splash.

Boy say 'Shh'. Look on the other side. See mommy frog. See daddy frog. See little frogs. They take the frog. Say goodbye. Go home. Everyone happy. The end."
Few-Shot (2 Examples),27,0.7,"Um, little boy, little dog. Frog in the jar. Very happy. Go to bed. Frog go for walk. Wake up, frog gone. They look. Little boy look in shoes. Dog look in jar. His head got stuck. 

Uh, they open window. Yell for frog. 'Frog, where you?' Dog fell out. Dog broke jar off head. Licked boy. Boy not happy. 

Go to forest. Look for frog. Dog see bumblebees. Boy see hole. Little dog play with bees. Boy say 'Frog, where you?' Prairie dog hit boy nose. Dog howl at bees. Bees chase dog. 

Boy climb on rock. Say 'Frog, where you?' Branch. No, antler. Deer come. Boy stuck on deer. Deer run. Dog come. Deer stop. Down boy, dog. Splash. 

Boy say 'Shh'. Look on other side log. See mommy, daddy frog. Family frog. Take little frog. Say goodbye. Go home. Happy."
Few-Shot (2 Examples),28,0.7,"Um, little boy, little dog, uh, put frog in a, jar. Jar. They was happy. Yeah, they was. Go to bed. Sleep. Frog, he, uh, go out, walk. Walk. Outside. 

Boy wake up, dog wake up. Frog, where is...? Gone. He go away. They, uh, look everywhere. Boy look in shoes. Dog look in... in... uh jar. His head get stuck. Stuck. 

They, uh, open window. Yell, 'Frog, where you?' Frog no come. Dog, he fall out. Break jar. Off his head. Lick boy. Boy not happy. Jar. Broken. 

They, uh, go in forest. Look for frog. Dog see bumblebees. Bumblebees, they come from... from... beehive. Boy look down. Hole. Dog, he play with bumblebees. Try catch. 

Boy say, 'Frog, where you?' Prairie dog, he smack boy. In nose. Dog, he howl. Bumblebees, they chase dog. Chase. 

Boy, he climb up rock. Say, 'Frog, where you?' Branch. Branch. No, it deer. Deer, it have antler. Boy get stuck. Stuck. Deer, he run. Run. Boy, dog, they come with. Deer, he stop. Cliff. Down they go. Water. Splash.

Boy, he say, 'Shh.' Dog, he quiet. Look, uh, other side log. Mommy frog, daddy frog. Whole family. They, uh, take frog. Say goodbye. Go home. Everyone, uh, happy. Happy. The end."
Few-Shot (2 Examples),29,0.7,"Um, little boy and dog. Put frog in jar. Happy. Go bed. Frog go, walk. Wake up. Frog, gone. Where frog? Look in shoes. Everywhere. Dog, look back in jar. Stuck. 

Yell, 'Frog, where you?' Frog, gone. Dog, fall out window. Jar, broke. Dog, lick boy. Boy, no happy. 

Go forest. Look for frog. Dog, see bees. Boy, look down. Dog, play with bees. Catch. 

Boy say 'Frog, where you?' Prairie dog, smack nose. Dog, howl. Bumblebees, chase dog. 

Boy, climb rock. Say 'Frog, where you?' Antler. Deer. Deer, run. Boy, stuck. Dog, come. Deer, stop. Cliff. Down. Water. Splash.

Boy, say 'Shh'. Look log. See... mommy frog. Daddy frog. Little frog. Family. Go home. Happy."
Few-Shot (2 Examples),30,0.7,"Um, little boy and dog. Put frog in a jar. Happy. Go to bed. Frog get out. Go for a walk. Frog go away. Boy wake up. Frog not there. Look everywhere. Boy look in shoes. Dog look in jar. Dog head stuck. 

Open window. Yell 'Frog, where are you?' Dog fall out. Dog break jar. Lick boy. Boy not happy. Go forest. Look for frog. Dog play with bumblebees. Little boy look in hole. Prairie dog smack nose. Bumblebees chase dog. 

Boy climb on rock. Say 'Frog, where are you?' Hold branch. Antler. Deer. Boy get stuck. Deer run. Dog come. Deer stop. Down go boy and dog. Splash. Boy say 'Shh'. Look on other side. See mommy frog. Daddy frog. Family frog. Take frog. Say goodbye. Go home. Happy."
