condition,sample_id,temperature,output_story
Few-Shot (6 Examples),11,0.7,"""The little boy and the dog had a frog in a jar and they were so happy. They go sleep now. The frog say I wanna go outside. They wake up tomorrow and the frog is gone. They look everywhere and the dog get his head stuck in the jar. Oh no the jar. They yelling for the frog frog where are you. The dog is falling down and he break the jar. The jar is on his head and he licking the boy. The boy is sad about the jar.

They go in the woods and look for the frog. The dog is playing with the bees and the boy is looking down in a hole. The boy says frog where are you. The dog is howling at the bees. The prairie dog come out and hit the boy in the nose. The dog is running and the bees are chasing him.

The boy is on a big rock and he says frog where are you. He is holding a branch but it is a deer's antler. The boy get stuck on the deer's head. The deer run and the dog come with him. They go down the cliff and splash in the water. The boy say shh let's look on the other side of the log. They see the mommy and daddy frog and the little frog. They take the little frog and say goodbye to the frog family and they go home. Everyone is happy. The end."""
Few-Shot (6 Examples),12,0.7,"The little boy and the dog wanna put the frog in a jar yeah. They put it in and they was happy today. Then they go to bed now and the frog he was sleeping and then he went out and went for a little walk.

The little boy and the dog woke up and the frog is gone yeah. He went away and they was like where is the frog. The little boy look in his shoes and the dog look in the jar. The dog's head got stuck in the jar yeah. 

They was yelling for the frog yeah. Frog where are you? And the dog he was like wooo. He fell out the window yeah. And the dog he got the jar off his head. He lick the boy and the boy he was sad. 

They go in the forest and look for the frog. The dog he was playing with the bees. He was like aah. The boy he was looking in a hole. The boy said frog where are you? And then the prairie dog he hit him in the nose yeah.

The dog he was barking at the bees. The owl he was jumping and he knock the boy down yeah. The bees they was chasing the dog. The boy he was climbing on a rock. He said frog where are you? But it was a deer yeah. The boy he was stuck on the deer's head. The deer he was running and the dog he was coming with him.

The deer he was stopping at the cliff and down went the boy and the dog. They splash in the water yeah. The boy he was quiet. He said shh to the dog. Let's look on the other side of this log. And they saw the mommy frog and the daddy frog. They saw the frog family yeah. They took their little frog and said goodbye. They go home. Everyone was happy. The end."
Few-Shot (6 Examples),13,0.7,"The little boy and the dog they have froggy in a jar. They are happy. They go to bed. Froggy wake up and he go outside for a walk. The little boy and the dog wake up and froggy is gone. They look everywhere. The little boy look in his shoes. The dog look in the jar and his head got stuck. 

They yell for froggy. 'Froggy where are you?' The dog fall out the window. He break the jar. The little boy not happy. They go to the forest. The dog see the bees. The little boy see a hole. The dog play with the bees. 

The little boy say 'Froggy where are you?' The prairie dog hit him in the nose. The dog howl at the bees. The owl knock the little boy down. The bees chase the dog. The little boy climb on a rock and say 'Froggy where are you?' He see the deer's antler. He get stuck on the deer's head. 

The deer run and the little boy and the dog fall down. They go in the water. Splash. The little boy say 'Shh' to the dog. 'Let's look on the other side of the log.' They see the mommy frog and daddy frog and the little frog. They say goodbye to the little frog and take him home. They happy. The end."
Few-Shot (6 Examples),14,0.7,"""Little boy and the dog they put frog in the glass. They was happy. Then they go sleep. Frog was like I wanna go out. So he jump out and go walk. Little boy wake up and dog wake up. Frog gone. They look everywhere. Dog go look in the glass. He get his head stuck in the glass. 

They open the window. 'Frog where you?' The dog fall out the window. Dog break the glass. The boy not happy. 

They go to the forest. Dog see bees. He want to catch the bees. The boy look in the hole. He say 'Frog where you?' Prairie dog come and hit him. Dog barking at the bees. Owl come and knock the boy down. The bees chase the dog.

The boy go up the rock. 'Frog where you?' He was holding the branch. It was deer's head. Deer come and run. The boy and dog go down. They go splash. 

The boy say 'Shh'. 'Let's go look'. They see mommy frog and daddy frog. They see frog's family. They get frog. Say goodbye. Go home. Everyone happy. The end."""
Few-Shot (6 Examples),15,0.7,"The little boy and the dog have frog. They are so happy. They go to bed. Then frog go for a walk. They wake up and frog is gone. They say frog where you. The dog get stuck in the jar. He tries to get out. The boy look in his shoes. He look everywhere. They yell for frog. Frog where are you. The dog fall out the window. He break the jar off his head. He lick the boy. The boy is mad. The jar is broken.

They go to the forest. They look for frog. The dog see bumblebees. He want to catch them. The boy say frog where are you. A prairie dog hit him in the nose. The dog is howling. The bumblebees chase him. The boy climb on a rock. He say frog where are you. He is stuck on a deer. The deer run. The dog come with him. They go down the cliff. They fall in the water. Splash.

The boy say shh to the dog. Let's look on the other side of the log. And what do they see? Frog family. They see mommy and daddy frog. They see little frogs. They say goodbye to the frog family. They take their frog friend. They go home. Everyone is happy. The end."
Few-Shot (6 Examples),16,0.7,"The little boy and the dog have a frog and they put him in a jar. They are happy and then they go to sleep. But the frog go out the jar when they is sleeping. The frog go for a walk and he is gone. The little boy and the dog wake up and they look everywhere. They look in the shoes and they look in the jar. The dog's head is stuck in the jar.

They yell for the frog 'Frog where are you?' The little dog is losing his balance and he fell out the window. He broke the jar off his head and he lick the boy. The boy is not happy the jar is broken.

They go to the forest and look for the frog. The dog see the bumblebees and he want to catch them. The boy see a hole and he look down. The dog is playing with the bumblebees. The boy say 'Frog where are you?' A prairie dog hit him in the nose. The dog is howling at the bumblebees.

An owl come out and hit the boy down. The bumblebees go chase the dog. The boy go on a rock and say 'Frog where are you?' But he get stuck on a deer's head. The deer run and the boy and the dog go down the cliff. They splash in the water.

The boy say 'Shh' to the dog. They look on the other side of the log and they see the frog's family. They see the mommy and daddy frog and the little frogs. They take their little frog and say goodbye. They go home and they are happy. The end."
Few-Shot (6 Examples),17,0.7,"The little boy and dog put froggy in the jar and they was happy yeah. Then they go to bed and they sleep. And froggy he wanna go out and walk around. The little boy and dog wake up and froggy is gone. He went away.

They look for him everywhere. They look in the boy's shoes. They look everywhere. The dog look in the jar. His head get stuck in the jar. No. Then they yell for froggy. 'Frog where are you?' The dog he fall down. The jar break on the dog's head. The boy not happy.

Then they go in the woods. They look for froggy. The dog see the bumblebees. The boy see a hole. The dog wanna catch the bumblebees. The boy say 'Frog where are you?' And prairie dog hit him in the nose. The dog he howl. The bumblebees go chase the dog.

The boy climb on the rock. He say 'Frog where are you?' And it's the deer's head. The boy get stuck. The deer run. The dog come with him. They go down the cliff. They splash in the water.

The boy say 'Shh' to the dog. 'Let's look on the other side.' And they see the mommy frog and daddy frog. They see the little frogs. They take their little friend. They say goodbye. They go home. They happy. The end."
Few-Shot (6 Examples),18,0.7,"The little boy and the dog he has a dog. They put their frog in a jar yeah. They were so happy they was happy. So they go to bed. That night the frog go out he wanna go for a walk yeah. 

The little boy wake up and the dog he can't find the frog. He was gone he went away. They was so sad they can't find it. The little boy look in his shoe he look everywhere. The dog look in the jar he wanna see where it go. But his head get stuck in the jar yeah.

They yell for the frog 'Frog where you are?' The dog he was so funny he fall out the window. He break the jar off his head. He lick the little boy. The little boy he was not happy the jar is broke.

They go to the forest look for the frog. The dog he like the bumblebees. He wanna catch them yeah. The little boy he look in a hole. The dog he was so happy. He was playing with the bumblebees.

The little boy he say 'Frog where you are?' A prairie dog he come out and hit him in the nose. The dog he was howling. The bumblebees they was chasing the dog. The boy he was climbing up the rock. He say 'Frog where you are?' He was holding a branch yeah.

But it was the deer's head. The boy he get stuck. The deer he was running. The dog he was coming with him. They go down the cliff. They splash in the water. 

The boy he say 'Shh' to the dog. 'Let's look on the other side.' And they see the mommy frog and daddy frog. They have a family. They take their little frog and go home. Everyone was happy. The end."
Few-Shot (6 Examples),19,0.7,"The little boy and the dog they have a frog in the jar. They was happy and they go to bed. And the frog he was like I wanna go out and have some fun. So he get out the jar and he go for a walk.

Next morning little boy and dog wake up frog is gone. They couldn't find him nowhere. The little boy look in his shoes and the dog look in the jar. But the dog he got stuck in the jar. He got his head stuck.

They yelling for the frog outside. 'Frog where are you?' And the dog he fall down. He fall out the window. He break the jar off his head. He lick the boy's face. The boy not happy about the jar.

They go in the forest to find the frog. The dog he see some bumblebees and he wanna catch them. The little boy he look in a hole. He say 'Frog where are you?' A prairie dog he come out and he hit the boy in the nose. The dog he howling at the bumblebees.

The owl he come out and he knock the boy down. The bumblebees they chase the dog. The boy he climb on a big rock. He say 'Frog where are you?' He was holding onto a branch. But it was the deer's head. The boy he get stuck on the deer's head.

The deer he run to get the boy off. The dog he come with him. They stop at the edge of the cliff. They go down in the water. Splash! The boy he say 'Shh' to the dog. 'Let's look on the other side of the log.' And what they see? A mommy frog and daddy frog and all the little frogs. They take their little friend frog. They say goodbye to the family. They go home. Everyone happy. The end."
Few-Shot (6 Examples),20,0.7,"The little boy and the dog he had a frog and he was happy. Then they go to bed. That night the frog he wanna go out. He go for a little walk. The little boy and the dog wake up and the frog is gone. They look everywhere for the frog. The dog he stuck his head in the jar. He try to see where the frog go.

They yelling for the frog. Frog where are you? The dog he fall down. He break the jar. The boy he no happy. The jar is broken. They go out in the forest. They look for the frog. The dog he see the bumblebees. He wanna catch them. The boy he look down in the hole. He say Frog where are you?

Then the prairie dog he come out and he hit the boy in the nose. The dog he howling at the bumblebees. The owl he jump out of the tree. He knock the boy down. The bumblebees they chase the dog. The boy he go on the rock. He say Frog where are you? He see the deer's head. He get stuck on the deer's head.

The deer he run. The dog he come with him. The deer he stop at the cliff. Down go the boy and the dog. They splash in the water. The boy he say Shh to the dog. Let's look on the other side of the log. They see the mommy frog. They see the daddy frog. They see the little frog. They take the little frog and say goodbye. They go home. Everyone is happy. The end."
Few-Shot (6 Examples),21,0.7,"The little boy and the dog he was so happy yeah they put their frog in a jar. They was happy and then they go to bed. Then the frog he was sleeping too and he get up and he go for a walk yeah.

Next day the little boy and the dog they wake up and the frog is gone. He is gone. They look everywhere. The boy he look in his shoes and the dog he look in the jar. But the dog he got stuck in the jar yeah.

So they open the window and yell for the frog. 'Frog where are you?' And the dog he is falling down. He fell out the window yeah. The jar is stuck on his head and he lick the boy. The boy he is not happy yeah.

So they go to the forest to find the frog. The dog he is playing with the bees. The little boy he look down in a hole. The dog he is chasing the bees yeah. The boy he said 'Frog where are you?' And the prairie dog he hit him in the nose yeah.

The dog he is howling at the bees. An owl he jump out and knock the boy down. The bees they are chasing the dog yeah. The boy he is climbing on a rock and he said 'Frog where are you?' But it was a deer yeah. The boy he got stuck on the deer's head.

The deer he is running and the dog he is coming with him. The deer he stop at the cliff and down went the boy and the dog. They splash in the water yeah. The boy he said 'Shh' to the dog. 'Let's look on the other side of this log.' And what did they see? They see the mommy frog and daddy frog and the whole family yeah.

They take their little friend frog and say goodbye. And they go home. Everyone is happy yeah. The end."
Few-Shot (6 Examples),22,0.7,"The little boy and the dog put the frog in the jar and they were so happy. Then they go to bed. The frog he go out at night. He go for a walk. They wake up in the morning the frog is gone. He go away. They look everywhere. The dog he get his head stuck in the jar.

They yell for the frog. Frog where are you. The dog he fall out the window. He break the jar off his head. He lick the boy. The boy is mad. They go in the forest. They look for the frog. The dog he see the bees. The boy he look down in a hole. The dog he playing with the bees.

The boy he say frog where are you. The prairie dog he hit him in the nose. The dog he howling at the bees. The owl he jump out of the tree. He knock the boy down. The bees he chasing the dog.

The boy he climb on a rock. He say frog where are you. He on the deer's head. The deer he run. The dog he coming. The deer he stop at the cliff. The boy and the dog he go down. They go in the water. Splash.

The boy he say shh to the dog. Let's look on the other side of the log. They see the mommy and daddy frog. They see the little frog. They say goodbye to the frogs. They take the little frog. They go home. The end."
Few-Shot (6 Examples),23,0.7,"The little boy and the dog put the frog in the jar. They were happy. Then they go sleep. That night the frog want to go out. He go walk. 

The little boy and the dog wake up. Frog go. They look everywhere. The little boy look in his shoes. The dog look in the jar. His head get stuck. 

They open the window and say 'Frog where you?' The dog fall out the window. He break the jar on his head. He lick the little boy. The little boy not happy. 

They go to the forest. They look for the frog. The dog see the bumblebees. He want to catch them. The little boy look down in a hole. 

He say 'Frog where you?' The prairie dog hit him in the nose. The dog howling at the bumblebees. The owl hit the little boy down. The bumblebees chase the dog. 

The little boy climb on a rock and say 'Frog where you?' He hold a branch. It a deer. The boy get stuck. The deer run. The dog come. 

The deer stop at the cliff. Down they go. Splash. 

The little boy say 'Shh' to the dog. They look on the log. They see the mommy frog. They see the daddy frog. They see the little frog. They take the little frog and go home. They happy. The end."
Few-Shot (6 Examples),24,0.7,"The little boy and doggy had a froggy. They put it in a jar. They were happy. Then they go to bed. At night the froggy went out and went for a walk. The little boy and doggy wake up. Froggy gone. They look everywhere. The little boy look in his shoes. The doggy look in the jar. He get stuck. 

The little boy and doggy yelling for froggy. 'Froggy where are you?' The doggy fall out the window. The jar broke on his head. He licked the boy. The boy not happy. The jar broke. 

They go to the forest. They look for froggy. The doggy see bumblebees. He wanna play. The boy look down in the hole. The doggy play with bumblebees. He wanna catch. 

The boy say 'Froggy where are you?' Prairie dog come out. He smack the boy in the nose. The doggy howl at bumblebees. Owl come out. He knock the boy down. Bumblebees chase doggy. 

The boy climb up on a big rock. He say 'Froggy where are you?' He hold a branch. But it's a deer's head. The boy get stuck. Deer run. The doggy come with him. The deer stop at the cliff. Down go the boy and doggy. Splash. They in the water. 

The boy say 'Shh' to doggy. 'Let's look on the other side.' And they see froggy's mommy and daddy. They see froggy's friends. They take froggy home. Everyone happy. The end."
Few-Shot (6 Examples),25,0.7,"""The little boy and the dog they got a frog in a jar and they were very happy yeah. Then they go to bed and the frog he get out and go for a little walk. He gone he gone the little boy and the dog wake up and they look everywhere. They look in the boy shoes and the dog look in the jar and he get his head stuck. The boy and the dog are yelling frog where are you? Frog where are you? The dog he fall out the window and he break the jar. He lick the boy and the boy is not happy.

Then they go to the forest to look for the frog. The dog he see some bees and he wanna play with them. The boy he look down in the hole and he say frog where are you? And then the prairie dog he hit the boy in the nose. The dog he howling at the bees. And then the owl he come out of the tree and knock the boy down. The bees they chase the dog.

The boy he climb up on the rock and he say frog where are you? And then he see a deer and he get stuck on its head. The deer he run and the dog he come with him. They go down the cliff and they splash in the water. The boy he say shh to the dog and they look on the other side of the log. And then they see the mommy and daddy frog and their little friends. They say goodbye to the frog and they go home. Everyone is happy yeah. The end."""
Few-Shot (6 Examples),26,0.7,"The little boy and doggy they put the froggy in the jar yeah. And they were so happy today. Then they said we go to bed now. And the froggy he was like I'm going to go for a walk. So he went outside. 

And then the little boy and doggy woke up tomorrow. And the froggy he was gone. He went away. They were like no way he went. The little boy looked in his shoes and doggy looked in the jar. But doggy got his head stuck in the jar. He said oh no. 

Then they open the window and they yell for the froggy. Froggy where are you? Doggy he was like I'm falling down. He fell out the window. And the jar it was stuck on his head. He lick the boy's face. The boy was like oh no the jar is broke. 

Then they go to the forest and look for the froggy. Doggy he was like I see some bees. They were coming from a bee house. The boy he was like let me see. Doggy was playing with the bees. He was like I'm gonna catch them. 

The boy he was like froggy where are you? And a little doggy came out and he smacked the boy in the nose. Doggy he was like yelp. The bees they were chasing the doggy. He was like yelp yelp. 

The boy he was like froggy where are you? He was holding onto a big rock. But it was a big deer's head. The boy he got stuck. The deer he was like I'm gonna run. Doggy was like I'm coming with him. The deer he stopped at the cliff. And down went the boy and doggy. They fell in the water. Splash splash. 

The boy he was like shh. He said let's go look on the other side of the log. And they saw some mommy froggy and daddy froggy. They saw some froggy family. They said goodbye to the froggy and took him home. The end."
Few-Shot (6 Examples),27,0.7,"The little boy and the dog had a frog and they put him in a jar and they was happy yeah. Then they go to sleep. Then the frog go for a walk. He went away. They wake up in the morning. Where is the frog. The little boy look in his shoes and look everywhere. The dog look in the jar. His head get stuck in the jar. Then they yell for the frog. Frog where are you. The dog fall out the window. He get the jar off his head and lick the boy. The boy sad that the jar break.

Then they go in the forest. They look for the frog. The dog is playing with the bumblebees. The little boy look in the hole. The prairie dog hit him in the nose. The dog is howling. The owl hit the boy. The bumblebees is chasing the dog.

The boy is on a big rock. He said Frog where are you. But it was the deer. He got stuck on the deer's head. The deer run. The dog is coming with him. The deer stop at the cliff. Down go the boy and the dog. They splash in the water. Then the boy is like Shh. Let's look on the other side of the log. And they see mommy frog and daddy frog and little frog. They take the little frog and go home. Yeah everyone is happy."
Few-Shot (6 Examples),28,0.7,"""The boy and the dog they put froggy in the jar. They were so happy. Then they go to bed. Froggy wake up and he go for a walk. The boy wake up and he say froggy where are you. The dog look in the jar and he got stuck. He look like that.

The boy say froggy where are you and the dog say yip yip. The dog jump out the window. He got a big jar on his head. The boy say no the jar. The dog lick the boy's face. The boy not happy.

The boy and the dog go to the forest. They look for froggy. The dog see the bumblebees. The boy see a hole. The dog go to the bees. The boy say froggy where are you. The prairie dog hit the boy's nose. The dog howl. The owl hit the boy down. The bees chase the dog.

The boy go on a rock. He say froggy where are you. He got stuck on the deer's head. The deer run. The dog come with him. The deer go down the cliff. The boy and the dog go splash in the water.

The boy say shh to the dog. They look on the log. They see froggy's mommy and daddy. They see froggy's friends. They say goodbye to the friends. They take froggy home. They all happy now. The end."""
Few-Shot (6 Examples),29,0.7,"The little boy and the dog had a frog and they put him in a jar. They were so happy. Then they went to sleep. The frog said I want to go out. He got out of the jar. He went for a walk. Then they woke up. The frog is gone. They looked everywhere. They looked in the shoes. The dog looked in the jar. But the dog got stuck.

They said frog where are you. They looked out the window. The dog fell out. He broke the jar. The little boy was mad. They went to the forest. They looked for the frog. The dog saw some bees. The little boy saw a hole. The dog is playing with the bees. He is trying to catch them.

The little boy said frog where are you. A dog came out and hit him in the nose. The dog is howling at the bees. The owl came out and hit the little boy. The bees are chasing the dog. The little boy climbed on a rock. He said frog where are you. He is holding a branch. It was a deer's antler. The little boy got stuck. The deer ran. The little boy and the dog fell in the water. Splash.

The little boy said shh. Let's look on the other side of the log. They saw a mommy frog and daddy frog. They saw some frogs. They said goodbye to the frogs. They took the little frog and went home. They were happy. The end."
Few-Shot (6 Examples),30,0.7,"The little boy and the dog put the frog in the jar. They was happy. Then they went to bed. At night the frog went out and went for a walk. Then the little boy and the dog woke up. The frog was gone. They look everywhere. The little boy look in his shoes. The dog look in the jar. But his head got stuck. The little boy and the dog say frog where are you? They yell out the window. But the dog fall out the window. The jar get broke off his head. He lick the little boy. The little boy not happy the jar is broke.

Then they go to the forest. They look for the frog. The dog see the bumblebees. He like the bumblebees. The little boy look down. He see a hole. The dog is playing with the bumblebees. The little boy say frog where are you? A prairie dog hit him in the nose. The dog is howling. The bumblebees go after the dog. The little boy climb on a rock. He say frog where are you? He is holding a branch. But it is a deer's head. The deer run. The little boy and the dog go down. They go in the water. Splash.

The little boy say shh to the dog. Let's look on the other side of the log. And they see the mommy and daddy frog. And they see the frog family. They take their little friend frog. They say goodbye. And they go home. Everyone is happy. The end."
