condition,sample_id,temperature,output_story
Few-Shot (2 Examples),11,0.7,"Um the boy and dog had the frog in the jar and they was happy and they went to bed and the frog he went away and they wake up and the frog gone and they look everywhere and the dog he look in the jar and he get his head stuck in the jar yeah

So they yell for the frog frog where are you and the dog he fall down and he break the jar off his head and he lick the boy and the boy he sad because the jar break yeah

So they go in the forest and look for the frog and the dog he like the bumblebees and the boy he look in the hole and the dog he playing with the bumblebees yeah and the boy he say frog where are you and the prairie dog he smack him in the nose yeah

The dog he howling at the bumblebees and the owl he knock the boy down and the bumblebees they chasing the dog yeah and the boy he climb on the rock and say frog where are you and he get stuck on the deer's head yeah

The deer he run and the dog he come with him and the deer he stop at the cliff and the boy and dog they fall down in the water splash and the boy he say shh to the dog let's look on the other side of the log and they see the mommy frog and daddy frog and the little frog he come with them yeah and they go home and everyone is happy yeah the end."
Few-Shot (2 Examples),12,0.7,"Um the boy and the dog they put the frog in a jar and the frog was happy and the boy and the dog was happy too and they said night night and they go to bed.

And the frog he is sneaky he went out and he went for a walk while they was sleeping and the boy and the dog wake up and the frog is gone and they look everywhere and the boy look in his shoes and the dog look in the jar and he get his head stuck in the jar.

And they yell for the frog frog where are you and the dog he fell out the window and he broke the jar and the boy he is mad the jar is broke.

So they go in the forest and look for the frog and the dog he see the bumblebees and he like the bumblebees and the boy he see the hole and he look in the hole and the dog he is playing with the bumblebees and he try to catch them.

And the boy he say frog where are you and a prairie dog he hit him in the nose and the dog he is howling and the bumblebees they go after the dog.

And the boy he go up on the rock and he say frog where are you and he see the deer and the deer he is big and the boy he get stuck on the deer's head and the deer he is running and the dog he is coming with him.

And they run and they run and they stop at the cliff and down they go and splash they go in the water and the boy he is happy he see the mommy frog and the daddy frog and the little frog and they say goodbye and they go home and everyone is happy yeah the end."
Few-Shot (2 Examples),13,0.7,"um the little boy and the dog got the frog in the jar and they was happy and they go to sleep that night and the frog get out he is sneaky and he go for a walk.

next day little boy wake up and the frog is gone he is no where and the boy and the dog look every where they look in the shoes they look in the jar and the dog he he get his head stuck in the jar and he is like oh oh oh.

so they go out and yell for the frog frog where are you and the dog he he fall out the window and he break the jar off his head and he lick the boy and the boy is like oh no the jar is break.

and they go to the forest and look for the frog and the dog he is playing with the bumblebees and the boy he is looking down in the hole and the prairie dog he smacks him in the nose and the owl he knock him down and the bumblebees they go chase the dog.

the boy he climb up on the rock and say frog where are you and he is holding a branch and it is actually a deer and the boy he get stuck on the deer head and the deer he run and the boy and the dog they go down in the water splash.

and the boy he say shh to the dog and they go look on the other side of the log and they see mommy frog daddy frog and the whole family and they take the little frog and say goodbye and they go home and everyone is happy yeah yeah."
Few-Shot (2 Examples),14,0.7,The boy he got the frog and the dog and they put it in a uh a jar yeah and they were happy they was happy and they go to bed and the frog he was like this he went out and went for a walk in the night and they woke up and the frog was gone and they look everywhere and the dog he got stuck in the jar yeah his head got stuck and the boy he looked in the shoes and the dog he looked in the jar and they yell for the frog frog where are you and the dog he fell out the window and he break the jar yeah and the boy he was mad that the jar was break and they go to the forest to find the frog and the dog he saw the bees and the boy he saw the hole and the dog he was playing with the bees and the boy he said frog where are you and the prairie dog he hit the boy in the nose yeah and the dog he was howling at the bees and the owl he knocked the boy down and the bees they were chasing the dog and the boy he climbed on the rock and said frog where are you and the boy he got stuck on the deer and the dog he was coming with him and the deer he run and the boy and the dog they went down the cliff and they went in the water splash and the boy he said shh to the dog and they look on the other side of the log and they saw the mommy frog and the daddy frog and the little frog and they said goodbye to the frog and they go home and everyone was happy yeah.
Few-Shot (2 Examples),15,0.7,"The little boy and the dog they have a frog and they put it in the jar and they are happy happy and they go to sleep and the frog get out he is sneaky and he go for a walk

And they wake up in the morning and the frog is gone poof and they look everywhere they look in the shoes they look in the jar and the dog he get his head stuck in the jar yeah

And they yell for the frog frog where are you and the dog he fall out the window and he break the jar off his head and he lick the boy and the boy he not happy about the jar

So they go in the forest and look for the frog and the dog he see the bees and the boy he look down in the hole and the dog he play with the bees and he try to catch them

And the boy he say frog where are you and the prairie dog he come out and he smack the boy in the nose and the dog he howl at the bees and the owl he jump out of the tree and he knock the boy down and the bees they chase the dog

The boy he climb up on the rock and he say frog where are you and he see the antler of the deer and he get stuck on the deer's head and the deer he run and the dog he come with him and the deer he stop at the cliff and down they go splash

And the boy he say shh to the dog and they look on the other side of the log and they see the mommy frog and the daddy frog and the little frog and they take the little frog and they say goodbye and they go home and everyone is happy the end."
Few-Shot (2 Examples),16,0.7,"Um the boy and dog they had the frog in the jar and they were happy and they went to bed and the frog he went out and he went for a walk and he was gone and they look and they look everywhere and the dog he got stuck in the jar and he try to get out and he fall out the window and he break the jar and the boy he was mad.

And they go in the woods and they look for the frog and the dog he see the bumblebees and he want to catch them and the boy he look down in the hole and he say frog where are you and the prairie dog he smacked him in the nose and the dog he was howling and the owl he knock him down and the bumblebees they chase the dog.

The boy he go on the rock and he say frog where are you and he see the mommy frog and the daddy frog and the little frog and they all happy and they go home and they all happy and the boy and dog they go home too and they are happy the end."
Few-Shot (2 Examples),17,0.7,"The uh the boy and the dog have a frog yeah and they put it in the uh the jar and they were very happy and they went to bed and the frog he said no I am going out I am going to go walk and they were sleeping and the frog he went and the boy and the dog they wake up and the frog is gone and they look everywhere and they look in the jar and the dog he got his head stuck in the jar yeah and they said frog where are you frog and the dog he fell out the window yeah and the dog he broke the jar off his head and licked the boy and the boy he was not happy about the jar yeah

And they went to the forest and they looked for the frog and the dog he was playing with the bees and the boy he looked in the hole and the dog he was catching the bees and the boy he said frog where are you and the prairie dog he hit him in the nose yeah and the dog he was howling and the bees they were chasing him and the owl he knocked the boy down yeah

And the boy he climbed up the rock and he said frog where are you and the deer he was there and the boy he got stuck on the deer's head yeah and the deer he ran and the boy and the dog they went down the cliff and they splashed in the water yeah

And the boy he said shh to the dog and they looked on the other side of the log and they saw the mommy and daddy frog and the frogs they were happy and they took their little friend frog and they said goodbye and they went home and everyone was happy yeah."
Few-Shot (2 Examples),18,0.7,"Um the little boy and the dog they put the frog in the jar and they were happy happy yeah and they go to bed and the frog he go outside and walk walk yeah and the little boy wake up and the frog is gone where is the frog and they look everywhere and the dog he get stuck in the jar yeah he get stuck and they open the window and yell for frog frog where are you and the dog he fall out the window and the jar it break break yeah.

And they go to the forest and they look for the frog and the dog he play with the bumblebees and the little boy he look in the hole and the prairie dog he smack him in the nose yeah and the dog he howl howl and the owl he knock the little boy down and the bumblebees they chase the dog yeah.

And the little boy he climb up on the rock and he say frog where are you and he see the antler of the deer and he get stuck on the deer's head yeah and the deer he run and the dog he come with him and the deer he stop at the edge and down they go splash and the little boy he say shh and they look on the other side of the log and they see the mommy frog and daddy frog and the little frog he is happy happy yeah."
Few-Shot (2 Examples),19,0.7,"The little boy and the dog had a frog and they put it in a jar and they was happy and they go to bed. The frog get out of the jar and he go for a walk. The little boy and the dog wake up and the frog is gone and they look everywhere. The little boy look in his shoes and the dog look in the jar and he get his head stuck.

They yell for the frog and the dog fall out the window. The dog get the jar off his head and he lick the boy. The boy not happy the jar is broke. They go to the forest to find the frog. The dog see the bees and he want to play. The boy see a hole and he look in.

The dog is playing with the bees and he try to catch them. The boy say 'Frog where are you?' and the prairie dog hit him in the nose. The dog is howling at the bees. An owl hit the boy down. The bees chase the dog. The boy climb on a rock and say 'Frog where are you?' and he get stuck on a deer's head.

The deer run and the boy and the dog go down the cliff. They go in the water splash. The boy say 'Shh' to the dog. They look on the other side of the log and they see the frog family. They take the little frog and say goodbye and go home. The boy and the dog go home and they happy."
Few-Shot (2 Examples),20,0.7,"The little boy and dog they put frog in jar and they was happy and they go to bed and the frog he go out and he go for a walk.

The boy and dog wake up and frog is gone and they no believe and the boy look in his shoes and the dog look in jar and his head get stuck in jar.

So they yell for frog and the dog fall out the window and he break jar off his head and lick boy and boy no happy that jar is broke.

So they go in the forest and look for frog and dog is playing with bees and the boy look down in hole and the dog is howling at bees.

The boy say frog where are you and prairie dog smack him in nose and the dog is running with bees and the owl knock boy down.

The boy climb on rock and say frog where are you and he is holding onto deer and it was not branch it was deer antler and boy get stuck on deer head.

The deer run and boy and dog come with him and deer stop at cliff and down go boy and dog in water splash.

The boy hear something and say shh to dog and they look on other side of log and they see mommy frog and daddy frog and little frog and they take little frog and go home and everyone happy the end."
Few-Shot (2 Examples),21,0.7,"Uh the little boy and the dog and the frog and they put him in the jar and they was happy and they go sleep and the frog he sneak out and go for a walk and the little boy and the dog wake up and the frog is gone and they look everywhere and the little boy look in his shoes and the dog look in the jar and he got stuck and the boy say frog where are you and the dog fall out the window and the dog get hurt and the jar break.

And they go to the forest and look for the frog and the dog see the bees and he want to play with them and the boy look in a hole and the dog is playing with the bees and the boy say frog where are you and the prairie dog hit him in the nose and the dog is howling and the bees are chasing him and the boy climb up the rock and he say frog where are you and the boy get stuck on the deer's head and the deer run and the boy and the dog fall in the water splash.

And the boy say shh to the dog and let's go look on the other side of the log and they see the mommy frog and the daddy frog and the little frog and they take the little frog and they go home and they happy and they say goodbye to the frog and they go home."
Few-Shot (2 Examples),22,0.7,"The little boy and the dog they put the frog in the jar and they was happy and then they go sleep and the frog get out and he walk and the boy and the dog wake up and the frog is gone and they look everywhere and the boy look in his shoe and the dog look in the jar and he get stuck and the jar is broke and he lick the boy.

So they go to the forest and look for the frog and the dog see the bee and the bee is buzzing and the boy see the hole and the dog play with the bee and the bee go chase the dog and the boy say frog where are you and the prairie dog hit him in the nose and the owl hit him down and the bee go chase the dog.

The boy climb up the rock and say frog where are you and he see the deer and he get stuck and the deer run and the boy and the dog go down the cliff and they splash in the water and the boy say shh and look on the other side of the log and they see the mommy frog and daddy frog and the little frog and they go home and they happy."
Few-Shot (2 Examples),23,0.7,"The little boy and the dog and the frog he was in a jar yeah and they were happy and they go to bed and the frog he get up and he go for a walk and he is gone.

The little boy and the dog wake up and the frog is not there and they look and look and the boy look in his shoes and the dog look in the jar and his head get stuck and he is like this.

They yell for the frog and the frog is not there and the dog he fall out the window and the jar break and the boy is sad.

They go to the forest and they look and look and the dog he play with the bees and the boy he look down and the dog he howl at the bees and the prairie dog he smack the boy and the owl he knock the boy down.

The boy he climb on the rock and he say where are you frog and he was on the deer's head and the deer he run and the boy and the dog he go down the cliff and splash they in the water.

The boy he say shh and the dog he say what and they look on the other side of the log and they see the mommy frog and the daddy frog and the frog family and they take the little frog and they say goodbye and they go home and everyone is happy yeah."
Few-Shot (2 Examples),24,0.7,"The boy and the dog they put the frog in the jar and they was happy yeah and they go to sleep and the frog he want to go out he is like sneaky and he go for a walk and the boy wake up and he say where is the frog and the dog look and he get his head stuck in the jar yeah

The boy he look in his shoes and he look everywhere and the dog he look in the jar and he get stuck and they say frog where are you and the dog he fall out the window and the jar break and the boy he not happy about that and they go in the forest to look for the frog

The dog he see the bumblebees and he like them and the boy he look in the hole and the dog he play with the bumblebees and the boy he say frog where are you and the prairie dog he smack him in the nose yeah and the dog he howl at the bumblebees and the owl he jump out of the tree and knock the boy down

The boy he climb on the rock and he say frog where are you and he see the deer and he get stuck on the deer's head and the deer he run and the dog he come with him and the deer he stop at the edge and the boy and the dog they fall in the water splash

The boy he say shh to the dog and they go look on the other side and they see the mommy frog and the daddy frog and the little frog and they take the little frog and they say goodbye and they go home and everyone is happy yeah."
Few-Shot (2 Examples),25,0.7,"Uh the uh little boy he got a frog and the dog too and they put him in the jar and they were very happy and they go to sleep and the frog he got out and he went for a little walk and the little boy and the dog wake up and the frog is gone and they look everywhere and the little boy look in his shoes and the dog look in the jar and his head get stuck in the jar yeah

And they yell for the frog frog where are you and the dog fall out the window and he break the jar and lick the boy and the boy not happy that the jar is broken and they go to the forest and look for the frog and the dog see the bumblebees and the boy see the hole and the dog play with the bumblebees and the boy say frog where are you and the prairie dog smack him in the nose yeah

And the dog howl at the bumblebees and the owl jump out and knock the boy down and the bumblebees chase the dog and the boy climb up on the rock and say frog where are you and the boy stuck on the deer's head and the deer run and the dog come with him and they down the cliff and splash into the water yeah

And the boy say shh to the dog and let's look on the other side of the log and what did they see the mommy frog and daddy frog and the little frog and they take their little friend and say goodbye and they go home and everyone happy yeah the end."
Few-Shot (2 Examples),26,0.7,"Little boy and dog put frog in jar they was happy they go to bed frog go out walk while they sleeping

Frog go away little boy dog wake up frog gone they look everywhere little boy look in shoes dog look in jar but his head get stuck

They yell for frog frog where are you little dog fall out window dog break jar off head lick little boy little boy not happy jar break

They go forest look for frog dog play with bumblebees boy look down hole little dog try catch bumblebees boy say frog where are you prairie dog smack boy nose dog howl at bumblebees

Owl jump down knock boy down bumblebees chase dog boy climb rock say frog where are you boy get stuck on deer's head deer run boy dog come with him

Boy and dog go down cliff in water boy say shh dog little boy and dog look on other side of log they see mommy daddy frog and frog family they take little frog say goodbye go home everyone happy the end"
Few-Shot (2 Examples),27,0.7,"The little boy had a frog and the dog was happy too yeah they put frog in a jar and they go to bed and the frog he go out and the boy and dog wake up and the frog is gone they looked everywhere and the boy looked in his shoe and the dog looked in the jar and his head get stuck yeah in the jar.

They yell for the frog frog where are you and the dog fall out the window and he break the jar off his head and lick the boy and the boy is not happy about the jar yeah.

They go in the forest and look for the frog and the dog play with the bumblebees and the boy look in the hole and the prairie dog hit him in the nose yeah and the dog is howling at the bumblebees and the owl knock the boy down yeah.

The boy go on a big rock and say frog where are you and he see the mommy frog and daddy frog and they have a little frog and they are all happy yeah and the boy and dog say goodbye to the frog and they go home yeah the end."
Few-Shot (2 Examples),28,0.7,"Um the boy and the dog got a frog and put it in the jar yeah and they were very happy and they went to bed and the frog got out and he went for a little walk and they woke up and the frog was gone and they looked and looked and the boy looked in his shoes and the dog looked in the jar and he got his head stuck in the jar yeah.

And they started yelling for the frog frog where are you and the dog fell out the window and he broke the jar off his head and licked the boy and the boy was mad and the jar was broken yeah.

And they went in the forest and looked for the frog and the dog saw the bumblebees and he was playing with them and the boy was looking down in a hole and the dog was howling at the bumblebees and the bumblebees chased the dog.

And the boy said frog where are you and a prairie dog smacked him in the nose and the dog was running and the bumblebees were chasing him and an owl knocked the boy down and the bumblebees were still chasing the dog.

And the boy went on a big rock and said frog where are you and he saw the antler of the deer and it was a big rock and the boy got stuck on the deer's head and the deer was running and the dog was running too and they went down the cliff and splat they went in the water.

And the boy said shh to the dog and let's look on the other side of the log and what did they see mommy frog daddy frog and the little frog yeah and they said goodbye to the frog family and took their little frog and went home and everyone was happy yeah."
Few-Shot (2 Examples),29,0.7,"The little boy and doggy got the froggy in the jar and they were happy happy. Then they go to bed and the froggy say I wanna go for a walk. He jump out the window and they look everywhere. They look in the shoes and look in the jar and the doggy head stuck in the jar. 

They yell for the froggy and the doggy fall out the window and he get hurt. He lick the boy and the boy not happy the jar is broke. They go to the forest and look for the froggy. The doggy see the bumblebees and he wanna catch them. The boy see a hole and he lean down and say Frog where are you. 

A prairie dog hit him in the nose and the doggy howl at the bumblebees. An owl knock the boy down and the bumblebees chase the doggy. The boy go on a big rock and say Frog where are you. He hold a branch and it's a deer's antler. The boy get stuck on the deer's head and the deer run. The doggy come with him because he worry. The deer fall down and the boy and doggy splash in the water. 

The boy say Shh to the doggy and they look on the other side of the log. They see the mommy frog and daddy frog and all the little froggy. They take their friend froggy and say goodbye and go home. Everyone happy happy. The end."
Few-Shot (2 Examples),30,0.7,"The boy and the dog had the frog in the jar. They were so happy. They went to sleep. The frog he got out. He went for a walk. Next morning, the frog was gone. The boy looked in his shoes. He looked everywhere. The dog looked back in the jar. His head got stuck. 

They yelled 'Frog, where are you?' The dog fell out the window. He broke the jar. He licked the boy. The boy not happy. They went to the forest. They looked for the frog. The dog saw the bees. The boy saw the hole. The dog played with the bees. He tried to catch them.

The boy said 'Frog, where are you?' The prairie dog smacked him. The dog was barking at the bees. The owl knocked the boy down. The bees chased the dog. The boy climbed on a rock. He said 'Frog, where are you?' He got stuck on the deer. The deer ran. The dog came with him. They fell down. Splash.

The boy said 'Shh' to the dog. 'Let's look on the other side.' They saw the mommy frog. They saw the daddy frog. They saw the frog family. They took the frog. They said goodbye. They went home. They were happy. The end."
