condition,sample_id,temperature,output_story
Few-Shot (10 Naturalistic Examples),11,0.7,"The little boy and the doggy put the froggy in the jar. They was very happy. So they decided to go to bed. That night, while they was sleeping, the froggy decide he was going to get out and go for a little walk.

When the little boy and the doggy wake up the next morning, the froggy was gone. He went away. They couldn't believe what happened. The little boy look in his shoes; he look everywhere. The doggy look back in the jar to see where the froggy went, but his head got stuck in the jar.

So they decided to open up the window and start yelling for the froggy. 'Froggy, where you?' The little doggy seem to be losing his balance and he fell out the window. The doggy break the jar off his head and lick the boy. The boy didn't seem very happy that the jar was broken.

So they decided to go out into the forest and look for the froggy. The doggy was interested in some bumblebees that was coming from a beehive. The little boy look down in a hole. The little doggy was playing with the bumblebees and trying to catch them.

The boy lean in and say 'Froggy, where you?' A prairie dog come out and smack him in the nose. The doggy was howling at the bumblebees hanging from their beehive. An owl jump out of the tree and knock the little boy down. The bumblebees go on a chase after the doggy.

The boy climb up on a big rock and say 'Froggy, where you?' He was holding onto a branch. But it was actually the antler of a big deer! The boy got stuck on the deer's head. The deer decide to run to get him off his head. The doggy was coming with him because he was worried. The deer stop at the edge of a cliff and down went the little boy and the doggy. Right into the water. Splash.

The boy hear something. He say 'Shh' to the doggy. 'Let's look on the other side of this log.' And what did they see? A mommy and daddy froggy and a whole family of froggy. They take their little friend froggy, say goodbye to the family, and go home. Everyone was happy. The end."
Few-Shot (10 Naturalistic Examples),12,0.7,"The little boy and the dog. They put the frog in the jar. They was happy. They go to bed. That night, the frog. He go for a little walk. The little boy and the dog wake up. Frog is gone. He went away. They look. They look everywhere. The dog look back in the jar. But his head get stuck. He got stuck in the jar.

So they yell for the frog. Frog, where are you? The dog fall out the window. He broke the jar. He lick the boy. The boy no happy. The jar is broke.

So they go in the forest. Look for the frog. The dog play with the bees. The boy look in the hole. The dog is catching the bees. The boy say 'Frog where are you?' A dog come out. He smack the boy in the nose. The dog is howling at the bees.

The owl come out. He knock the boy down. The bees go after the dog. The boy get up on a big rock. He say 'Frog, where are you?' He is holding a branch. But it a deer's antler. The boy get stuck on the deer's head. The deer run. The dog come with him. They stop at the cliff. And down they go. In the water. Splash.

The boy say 'Shh' to the dog. 'Let's go on the other side.' And what they see? Mommy frog, daddy frog, and the little frog. They take the little frog. Say goodbye. And go home. Everyone is happy. The end."
Few-Shot (10 Naturalistic Examples),13,0.7,"Uh the little boy and the doggy put froggy in the jar. They were very happy. So they go to bed. And that night... froggy was like I go for a walk. They wake up in the morning and froggy is gone. He is um gone. They look everywhere. The little boy look in his shoes. And the doggy look in the jar. But then his head got stuck in the jar. 

So they go to the window. And they yell 'Froggy where are you?' The doggy fall out the window. He fall out. The jar break on his head. He lick the little boy. The little boy is like... that is a no. So they go in the forest. The doggy see some bumblebees. He is like I want to get that. He is playing with them. The little boy is like 'Froggy where are you?' 

Then a prairie dog come out and hit him in the nose. The doggy is like woof. He is howling. An owl jump out and hit the little boy. The bumblebees go chase the doggy. The little boy go on a rock. He is like 'Froggy where are you?' He is holding onto a branch. But it is a deer's head. He get stuck on the deer's head. The deer is like I go run. He run. The doggy go with him. He is worried. 

The deer stop at the cliff. And down they go. In the water. Splash. The little boy is like... shh. 'Let's look on the other side of this log.' And what do they see? Froggy's mommy and daddy. And they have a family. They take froggy and go. And the little boy and the doggy go home. Everyone is happy. The end."
Few-Shot (10 Naturalistic Examples),14,0.7,"The little boy and the dogy put froggy in the jar. They was very happy. So they decid to go to beddy. That night, while they was sleeping, the froggy decid he was going to get out and go for a little walk.

When the little boy and the doggy wake up the next morning, the froggy was gone. He went away. They can't beleeve what happen. The little boy look in his shoes; he look everywhere. The doggy look back in the jar to see where the froggy go, but his head got stuck in the jar.

So they decid to open up the window and start yellin for the frog. 'Frog, where you?' The little doggy seem to be losing his balans and he fell out the window. The doggy break the jar off his head and lick the boy. The boy didn't seem very happy that the jar was broked.

So they decid to go out into the forest and look for the froggy. The doggy was interest in some bumblebees that was coming from a beehive. The little boy look down in a hole. The little doggy was playing with the bumblebees and tryin to catch them.

The boy lean in and say 'Frog, where you?' A prairie dog come out and smack him in the nose. The doggy was howlin at the bumblebees hangin from their beehive. An owl jump out of the tree and knock the little boy down. The bumblebees go on a chase after the doggy.

The boy climb up on a big rock and say 'Frog, where you?' He was holdin onto a branch. But it was actualy the antler of a big deer! The boy got stuck on the deer's head. The deer decid to run to get him off his head. The doggy was coming with him because he was worried. The deer stop at the edge of a cliff and down went the little boy and the doggy. Right into the water. Splash.

The boy hear somethin. He say 'Shh' to the doggy. 'Let's look on the other side of this log.' And what did they see? A mommy and daddy frog and a whole family of frogs. They take their little friend frog, say goodbye to the family, and go home. Every body was happy. The end."
Few-Shot (10 Naturalistic Examples),15,0.7,"The little boy and doggy put froggy in a jar. They was very happy. So they decided to go to bed. That night, while they was sleeping, froggy said he want go for a little walk.

When the little boy and doggy woke up the next morning, froggy was gone. He went away. They couldn't believe what happen. The little boy look in his shoes; he look everywhere. The dog look back in the jar to see where froggy go, but his head got stuck in the jar.

So they decided to open up the window and started yelling for froggy. 'Froggy, where you?' The little dog seem to be losing his balance and he fell out the window. The dog broke the jar off his head and lick the boy. The boy didn't seem very happy that the jar was broken.

So they decided to go out into the forest and look for froggy. The dog was interested in some bumblebees that was coming from a beehive. The little boy look down in a hole. The little dog was playing with the bumblebees and trying to catch them.

The boy lean in and say 'Froggy, where you?' A prairie dog came out and smack him in the nose. The dog was howling at the bumblebees hanging from their beehive. An owl jumped out of the tree and knock the little boy down. The bumblebees go on a chase after the dog.

The boy climb up on a big rock and say 'Froggy, where you?' He was holding onto a branch. But it was actually the antler of a big deer! The boy got stuck on the deer's head. The deer decide to run to get him off his head. The dog was coming with him because he was worried. The deer stop at the edge of a cliff and down went the little boy and the dog. Right into the water. Splash.

The boy hear something. He say 'Shh' to the dog. 'Let's look on the other side of this log.' And what did they see? A mommy and daddy frog and a whole family of frogs. They take their little friend frog, say goodbye to the family, and go home. Everyone was happy. The end."
Few-Shot (10 Naturalistic Examples),16,0.7,"The little boy and the doggy put the froggy in the jar. They was happy. They go to bed. The froggy say I wanna go out. I wanna walk. He go out. He go away.

The little boy and the doggy wake up. Froggy not there. They look everywhere. They look in the boy's shoes. They look in the jar. The doggy head get stuck in the jar.

They open the window. They yell for the froggy. 'Froggy where you?' The doggy fall out the window. The doggy get the jar off his head. He lick the boy. The boy not happy.

They go in the forest. They look for the froggy. The doggy play with the bumblebees. The little boy look down. He say 'Froggy where you?' The prairie dog hit him in the nose.

The doggy howling. He see the bumblebees. The owl jump out. He knock the little boy down. The bumblebees chase the doggy.

The boy go up on the big rock. He say 'Froggy where you?' He on the deer's head. The deer run. The doggy come with him. They go down the cliff. They go in the water. Splash!

The boy say 'Shh' to the doggy. They go on the other side of the log. They see the mommy froggy. They see the daddy froggy. They see the little froggy. They see the froggy family. They get the little froggy. They say goodbye. They go home. Everyone happy. The end."
Few-Shot (10 Naturalistic Examples),17,0.7,"The little boy and the doggy have a frog. They put the frog in a jar. They are very happy. So they go to bed. That night, the froggy go out. He go for a little walk. 

The little boy and the doggy wake up. The froggy is gone. He go away. They can't believe it. The little boy look in his shoes. He look everywhere. The doggy look back in the jar. His head get stuck in the jar. 

So they open the window. They yell for the frog. 'Frog, where you?' The little doggy fall out the window. He break the jar off his head. He lick the boy. The boy not very happy. 

So they go to the forest. They look for the frog. The doggy see the bumblebees. He want to play with them. The little boy look down in a hole. The little doggy is playing with the bumblebees. 

The boy say 'Frog, where you?' A prairie dog come out. He smack the boy in the nose. The doggy is howling at the bumblebees. An owl jump out of the tree. He knock the little boy down. The bumblebees chase the doggy.

The boy climb up on a big rock. He say 'Frog, where you?' He is holding a branch. But it is a deer's antler. The boy get stuck on the deer's head. The deer run to get him off. The doggy come with him. The deer stop at the cliff. Down go the little boy and the doggy. Right into the water. Splash!

The boy say 'Shh' to the doggy. 'Let's look on the other side of this log.' And what do they see? A mommy and daddy frog. And a whole family of frogs! They take their little friend frog. They say goodbye to the family. They go home. Everyone is happy. The end."
Few-Shot (10 Naturalistic Examples),18,0.7,"The little boy and the dog go put the frog in a jar. They are very happy. So they go to sleep. That night, the frog go out and go for a little walk.

Next morning, the frog is gone. He go away. They can't believe. The little boy look in his shoes. He look everywhere. The dog look back in the jar. His head get stuck in the jar.

They decide open the window. They yell for the frog. ""Frog, where are you?"" The dog fall out the window. He break the jar off his head. He lick the boy. The boy is not happy. The jar is broke.

They go to the forest. They look for the frog. The dog play with the bumblebees. He try to catch them. The boy look down in a hole. ""Frog, where are you?"" A prairie dog come out and smack him in the nose. The dog is howling. The bumblebees go on a chase.

The boy climb up on a big rock. He say ""Frog, where are you?"" He is holding onto a branch. It is the antler of a big deer. The boy get stuck. The deer go to run. The dog go with him. They stop at the edge of a cliff. Down go the little boy and the dog. They go splash in the water.

The boy say ""Shh"". ""Let's look on the other side of the log."" And what do they see? A mommy frog and daddy frog. They have a family. They take their little friend frog. They say goodbye. They go home. Everyone is happy. The end."
Few-Shot (10 Naturalistic Examples),19,0.7,"The little boy and doggy put the froggy in a jar. They were happy. So they go to bed. That night, the froggy say I'm going for a little walk. The little boy and doggy wake up. The froggy is gone. He went away. They are like what happened?

The little boy look in his shoes. He look everywhere. The doggy look back in the jar. His head get stuck in the jar. They are like where froggy go? So they open up the window and yell for the froggy. 'Froggy, where you?' The doggy is like woah. He fell out the window. He break the jar on his head. He lick the boy. The boy is not happy the jar is broke.

So they go to the forest. Look for the froggy. The doggy see bumblebees. He want to play. The boy look down in a hole. The doggy is chasing the bumblebees. He try to catch them. The boy say 'Froggy, where you?' A prairie dog come out and smack him in the nose. The doggy is like woah. The bumblebees are chasing him. An owl jump out of the tree. He knock the boy down. The bumblebees are chasing the doggy.

The boy climb up on a big rock. He say 'Froggy, where you?' He is holding onto a branch. But it is a deer's antler. The boy get stuck on the deer's head. The deer run. The doggy come with him. The deer stop at the edge of a cliff. Down go the boy and doggy. Right into the water. Splash.

The boy hear something. He say 'Shh' to the doggy. 'Let's look on the other side of this log.' And what do they see? A mommy frog and daddy frog. And a whole family of frogs. They take their little friend frog. Say goodbye to the family. Go home. Everyone is happy. The end."
Few-Shot (10 Naturalistic Examples),20,0.7,"The little boy and the doggy put the froggy in a jar. They was so happy. So they decided to go night-night. That night, the froggy was like ""I wanna go for a walk!"" While they was sleeping, he snuck out. When the little boy and the doggy wake up, the froggy is gone. He is gone. They is like ""Uh-oh!""

The little boy look in his shoes, he look everywhere. The doggy look back in the jar. He got his head stuck in the jar. ""Oh no!"" So they decide to open the window and yell ""Froggy, where are you?"" But the little doggy fall out the window. He break the jar off his head. He lick the little boy. The little boy not happy about the jar.

So they go to the forest. They look for the froggy. The doggy is playing with the bumblebees. The little boy look down in a hole. The doggy is like ""Wheeee!"" The little boy say ""Froggy, where are you?"" A prairie dog come out and smack him in the nose. The doggy is howling at the bumblebees. The bumblebees chasing the doggy.

The little boy climb up on a big rock. He say ""Froggy, where are you?"" He is holding onto a branch. But it is actually a deer's antler! The little boy get stuck on the deer's head. The deer is like ""Whoa, you on my head!"" The doggy is coming with him. He is worried. The deer stop at the edge of a cliff. Down go the little boy and the doggy. Splash! They in the water.

The little boy say ""Shh"" to the doggy. ""Let's look on the other side of this log."" And what do they see? A mommy frog and daddy frog and a whole family of frogs! They take their little friend frog and say goodbye. They go home. Everyone is happy. The end."
Few-Shot (10 Naturalistic Examples),21,0.7,"The little boy and the doggy. They put froggy in a jar. They are happy. So they go to bed. That night froggy go for a little walk. 

Next morning, the little boy and the doggy wake up. Froggy is gone. He went away. They no believe what happen. The little boy look in his shoes. He look everywhere. The dog look back in the jar. His head got stuck in the jar. 

They open the window. They yell for froggy. 'Froggy, where are you?' The little doggy fall out the window. He fall down. He break the jar off his head. He lick the little boy. The little boy no happy that the jar is broken. 

They go to the forest. They look for froggy. The doggy like bumblebees. The little boy look in a hole. The little doggy play with bumblebees. He try to catch them. 

The little boy say 'Froggy, where are you?' A prairie dog come out and hit him in the nose. The doggy howl at the bumblebees. An owl come out of the tree and knock the little boy down. The bumblebees go chase the doggy. 

The little boy climb up on a big rock. He say 'Froggy, where are you?' He hold onto a branch. It's actually a deer's antler. The boy get stuck on the deer's head. The deer go run to get him off. The doggy come with him because he worried. 

The deer stop at the edge of a cliff. Down go the little boy and the doggy. They go into the water. Splash! 

The little boy say 'Shh' to the doggy. 'Let's look on the other side of this log.' And what they see? A mommy and daddy froggy. They have a whole family of froggies. They take their little friend froggy. They say goodbye to the family. They go home. Everyone happy. The end."
Few-Shot (10 Naturalistic Examples),22,0.7,"The little boy and the doggy have a frog. They put the frog in a jar. And they are very happy. So they go to bed. And the froggy, he want go for a walk. While they are sleeping. He go out. And he is gone.

The little boy wake up and say where is frog? He look in his shoes. He look everywhere. The doggy look back in the jar. He get stuck. His head is stuck in the jar.

So they decide to open the window. They yell for frog. Frog where are you? The doggy fall out the window. The jar is broken. The boy is not happy.

So they go to the forest. They look for frog. The doggy is playing with the bumblebees. The boy is looking down in a hole. The doggy is playing with the bumblebees. They are coming from a beehive.

The boy say frog where are you? The prairie dog come out and hit him in the nose. The doggy is howling at the bumblebees. An owl come out and knock the boy down. The bumblebees chase the doggy.

The boy climb up on a big rock. He say frog where are you? He is holding a branch. But it is the deer's antler. The boy get stuck on the deer's head. The deer run. The doggy come with him. They run to the cliff. Down go the boy and the doggy. In the water.

The boy say shh to the doggy. Let's look on the other side of the log. And what they see? Mommy frog and daddy frog. They have a family of frogs. They take their little friend frog. They say goodbye. They go home. Everyone is happy. The end."
Few-Shot (10 Naturalistic Examples),23,0.7,"The little boy and the doggy they have a froggy. They put it in a jar. They are very happy. So they go to bed. At night when they are sleeping. The froggy he want to go out. He go for a little walk.

When the little boy and the doggy wake up. The froggy is gone. He went away. They can't believe. The little boy look in his shoes. He look everywhere. The doggy look in the jar. His head got stuck. Ouch!

So they open the window. They yell for the froggy. 'Froggy where are you?' The doggy he is falling down. He fall out the window. The doggy he break the jar off his head. He lick the boy. The boy he is not happy. The jar is broken.

So they go to the forest. They look for the froggy. The doggy he see some bumblebees. They are coming from a beehive. The little boy he look down in a hole. The doggy he is playing with the bumblebees. He try to catch them.

The boy he say 'Froggy where are you?' A prairie dog he come out. He smack the boy in the nose. Ouch! The doggy he is howling. He is looking at the bumblebees. They are hanging from the beehive. An owl he jump out of the tree. He knock the little boy down.

The bumblebees they go on a chase. The doggy he is running. The boy he climb up on a big rock. He say 'Froggy where are you?' He is holding onto a branch. But it is actually the antler of a big deer. The boy he get stuck. The deer he decide to run. The doggy he is coming with him. He is worried.

The deer he stop at the edge of a cliff. Down goes the little boy and the doggy. Right into the water. Splash! The boy he say 'Shh' to the doggy. 'Let's look on the other side of this log.' And what did they see? A mommy frog and a daddy frog. They have a whole family of frogs. They take their little friend frog. They say goodbye to the family. They go home. Everyone is happy. The end."
Few-Shot (10 Naturalistic Examples),24,0.7,"The little boy and doggy put froggy in a jar. They is happy. So they go to bed. But froggy say I want to go for a walk. He get out. He go away. They wake up. Froggy not there. They look everywhere. The boy look in his shoes. The dog look in the jar. But his head get stuck in the jar. Oh no!

They yell for froggy. 'Froggy where are you?' The doggy fall out the window. He get hurt. He lick the boy. The boy not happy. The jar is broken.

They go to the forest. They look for froggy. The doggy see bumblebees. He want to catch them. The boy look down. He see a hole. The doggy play with the bumblebees. They are buzzing.

The boy say 'Froggy where are you?' A prairie dog come out. He smack the boy in the nose. The doggy howl. He see the bumblebees. They are hanging from the beehive. An owl come out. He knock the boy down.

The boy climb up on a big rock. He say 'Froggy where are you?' He is holding a branch. But it is a deer's antler! The boy get stuck. The deer run. He is going to get the boy off. The doggy come with him. He is worried.

The deer stop at the edge of a cliff. Down go the boy and doggy. They fall in the water. Splash! The boy say 'Shh' to the doggy. 'Let's look on the other side of this log.' And what do they see? Froggy! He is with his mommy and daddy. They have little frogs too. They say goodbye. They take froggy home. Everyone is happy. The end."
Few-Shot (10 Naturalistic Examples),25,0.7,"The little boy and the dog go put froggy in a jar. They so happy. They go to bed. That night, froggy say I go for a little walk. He go away.

Next morning, froggy not there. They look everywhere. The boy look in his shoes. The dog look in the jar. His head get stuck. They say 'Frog, where are you?' They open the window. The dog fall out the window. He break the jar. He lick the boy. The boy no happy 'cause jar broke.

They go in the forest. They look for froggy. The dog play with the bumblebees. He try to catch them. The boy look in a hole. 'Frog, where are you?' Prairie dog hit him in the nose. The dog howl at the bumblebees. An owl jump out. Knock the boy down. The bumblebees chase the dog.

The boy go up on a big rock. He say 'Frog, where are you?' He hold a branch. But it's actually a deer's antler. The boy get stuck. The deer run. The dog go with him. The deer stop at the edge of a cliff. Down goes the boy and the dog. They splash in the water.

The boy say 'Shh' to the dog. 'Let's look on the other side of this log.' They see a mommy and daddy frog. They see a whole family of frogs. They get froggy. Say goodbye to the family. They go home. Everyone happy. The end."
