condition,sample_id,temperature,output_story
Zero-Shot (Knowledge-Based),11,0.7,"Little boy, he have doggy. They have froggy. Froggy go in jar. They go night-night. Froggy wake up, go out. He go for walk. Little boy, doggy wake up, froggy gone. They look, look, look. 

Doggy go in jar, get stuck. Jar break. Boy sad. They go in forest. They look for froggy. Doggy see bees, go 'Yay!' Little boy see hole, 'Froggy, where you?' Prairie dog go 'Squirt!' on boy's nose. 

Owl go 'Hoo!' and knock boy down. Bees go chase doggy. Boy go 'Froggy, where you?' But it deer. Deer go 'Moo!' and run. Boy, doggy go 'Wheee!' down cliff. Splash! In water.

Boy say 'Shh', look other side log. See mommy, daddy frog. Froggy go home. Everyone happy."
Zero-Shot (Knowledge-Based),12,0.7,"Boy and doggy had a froggy. They put froggy in a jar. They were happy. Then they went to sleep. Froggy get out. He go for a walk. Next day, froggy gone. Boy and doggy look everywhere. Boy look in shoes. Doggy look in jar. Doggy's head get stuck in jar.

Boy and doggy yell, ""Froggy, where are you?"" Doggy fall out window. Doggy break jar. Boy not happy. Jar broke.

Boy and doggy go to forest. They look for froggy. Doggy play with bees. Boy look in hole. Prairie dog hit boy in nose. Owl knock boy down. Bees chase doggy.

Boy climb rock. Say, ""Froggy, where are you?"" But it's deer's head. Boy get stuck. Deer run. Doggy come with deer. Deer stop at cliff. Down go boy and doggy. Splash. Boy say, ""Shh."" Look on other side of log.

Boy and doggy see mommy and daddy frog. Froggy family. They say goodbye. Boy and doggy go home. Everyone happy."
Zero-Shot (Knowledge-Based),13,0.7,"The little boy and his doggy had a froggy friend. They put froggy in a jar. They were so happy. They went to sleep.

When they woke up, froggy was gone! They looked everywhere. The doggy's head got stuck in the jar. They yelled, ""Froggy, where are you?""

The doggy fell out the window. He broke the jar. The little boy wasn't happy. They went to the forest to find froggy.

The doggy saw bumblebees. He wanted to play. The little boy looked in a hole. A prairie dog smacked him. The doggy was howling. Bumblebees chased him.

The little boy said, ""Froggy, where are you?"" But it was a big deer! He got stuck on the deer's head. The deer ran. The little boy and doggy fell down a cliff. Splash! They went in the water.

The little boy said, ""Shh."" ""Let's look on the other side of the log."" And they saw... mommy froggy and daddy froggy! And all their little froggy friends! They said goodbye and took their froggy friend home. They were all happy."
Zero-Shot (Knowledge-Based),14,0.7,"Boy and doggy had froggy. They put froggy in a big box. They were happy. Then they went sleep. Froggy, he sneaky, he get out. He go for walk.

Next day, boy and doggy wake up. Froggy gone. They look everywhere. Boy look in shoes. Dog look in box. Dog's head get stuck.

They yell, 'Froggy, where you?' But doggy fall out window. Doggy get jar off head. He lick boy's face. Boy not happy.

They go to forest. Doggy see bumblebees. Boy see hole. Boy say, 'Froggy, where you?' Prairie dog hit boy in nose. Doggy howl. Bumblebees chase doggy.

Boy climb on rock. Say, 'Froggy, where you?' But it deer's antler. Boy get stuck. Deer run. Doggy come with. Deer stop at cliff. Boy and doggy fall in water. Splash!

Boy say, 'Shh.' 'Look on log.' They see mommy frog. Daddy frog. Baby frogs. They take froggy. Say goodbye. Go home. Everyone happy."
Zero-Shot (Knowledge-Based),15,0.7,"Boyie and doggie put froggy in a see-through box. They were super happy. Then they went to sleep. Froggy got out of the box when they were sleeping. He wanted to go for a little walk.

Next day, boyie and doggie woke up, froggy was gone. He went away. They were so sad. Boyie looked in his shoes, doggie looked in the box. Doggie's head got stuck in the box.

They said 'Froggy, where are you?' They opened the window and yelled loud. Doggie fell out the window. He got jar stuck on his head. Then he licked boyie's face.

They went to the woods. Doggie saw bees. Boyie saw a hole. Doggie was playing with bees. Then a funny dog came and smacked boyie's nose.

Doggie was chasing bees. Big owl came and knocked boyie down. Bees were chasing doggie.

Boyie went on a big rock and said 'Froggy, where are you?' But it was a big deer! Boyie got stuck on the deer's head. Deer said 'Hey, get off my head!' Deer ran. Boyie and doggie fell down. They went splash in the water.

Boyie said 'Shh' to doggie. 'Let's look on the other side of the log.' They saw mommy frog and daddy frog and little froggy! They said goodbye and took froggy home. Everyone was happy. Yay!"
Zero-Shot (Knowledge-Based),16,0.7,"Me and my doggy friend put froggy in a jar. We were so happy. We went to sleep. Froggy came out. He went for a walk. He went away. We couldn't find him. We looked in shoes. We looked everywhere. My doggy friend got stuck in the jar. He got his head stuck.

We yelled for froggy. 'Froggy, where are you?' My doggy friend fell out the window. He broke the jar. He licked my face. I was a little mad. My jar was broke.

We went to the woods. We looked for froggy. My doggy friend saw bees. He wanted to play with them. I saw a hole. I looked down. My doggy friend was playing with the bees.

I said 'Froggy, where are you?' A funny dog came out. He smacked me in the nose. My doggy friend was chasing bees. Bees were flying everywhere. An owl came out. He knocked me down.

I climbed a big rock. I said 'Froggy, where are you?' I was holding a branch. But it was a deer's head. I got stuck. Deer ran away. My doggy friend came with him. They ran to the edge. Down we went. We fell in the water. Splash.

I said 'Shh' to my doggy friend. We looked on the other side of the log. We saw froggy's mommy and daddy. We saw lots of froggy friends. We took froggy home. Everyone was happy. The end."
Zero-Shot (Knowledge-Based),17,0.7,"Boy and doggy, they had a froggy friend. They put froggy in a jar. Then they go to bed. Froggy wake up, he go for a walk. Next day, froggy gone. Boy and doggy, they look everywhere. 

Doggy look in jar, he get stuck! Jar break, doggy lick boy. Boy not happy. They go to forest, look for froggy. Doggy see bumblebees, he wanna catch. Boy look in hole, he get smacked! Prairie dog hit him. 

Owl come down, knock boy down. Bumblebees chase doggy. Boy climb rock, say 'Froggy, where?' But it's a deer! Deer run, boy get stuck. Deer go, 'Whoa!' Down they go, in water! Splash! 

Boy say, 'Shh, doggy.' Look on log. See mommy frog, daddy frog, and little froggy friends! They take froggy home. Everyone happy!"
Zero-Shot (Knowledge-Based),18,0.7,"Little boy and doggy, they put froggy in a jar. They were so happy. Then they went to sleep. Froggy said, ""I wanna go out."" He got out of jar. Next morning, froggy gone. Boy and doggy, ""Where froggy?"" Boy looked in shoes, doggy looked in jar. Doggy's head got stuck in jar.

Boy and doggy, ""Froggy, where you?"" They yell out window. Doggy fall out. Break jar. Boy not happy. Then they go forest. Look for froggy. Doggy see bumblebees. Want to catch. Boy say, ""Froggy, where you?"" Prairie dog say, ""Boo!"" Owl say, ""Whoa!"" Boy fall down.

Boy climb rock. Say, ""Froggy, where you?"" Doggy with him. Boy stuck on deer's head. Deer run. Boy and doggy fall in water. Splash! Boy say, ""Shh."" Look on log. See mommy frog, daddy frog, and little frogs. They happy. Boy and doggy take froggy home. Everyone happy."
Zero-Shot (Knowledge-Based),19,0.7,"Boyie and doggie had froggy in a jar. They were happy. Then they went to sleep. Froggy went 'nighty night' and went for a walk. 

Next day, froggy gone. Boyie and doggie looked everywhere. Doggie looked in the jar and got his head stuck. They yelled 'Froggy, where you?' Doggie fell out the window. He got jar off his head and licked boyie.

They went to forest. Doggie saw bumblebees. He wanna catch them. Boyie said 'Froggy, where you?' Prairie dog smacked boyie in the nose. Doggie howling at bumblebees. Bumblebees chasing doggie.

Boyie said 'Froggy, where you?' But it was big deer's antler. Boyie got stuck. Deer ran, boyie and doggie came with. Deer stopped, they fell in the water. Splash.

Boyie said 'Shh'. Doggie quiet. They looked on the other side of the log. They saw mommy and daddy frog and little froggy's family. They took little froggy home. Everyone happy."
Zero-Shot (Knowledge-Based),20,0.7,"The little boy and the doggy, they had a froggy. They put the froggy in a jar. They were very happy. Then they went to sleep.

When they woke up, the froggy was gone! He went on a walk. They looked high and low. They looked in the shoes, in the house, everywhere. The doggy got stuck in the jar. Oh no!

They yelled for the froggy. 'Froggy, where are you?' But the doggy fell out the window. He broke the jar. The boy didn't like that. He was sad.

They went to the forest. They looked for the froggy. The doggy saw some bees. He wanted to catch them. The boy looked down in a hole. He said, 'Froggy, where are you?' But a prairie dog hit him in the nose.

The doggy was playing with the bees. He was howling. An owl knocked the boy down. The bees were chasing the doggy.

The boy went on a big rock. He said, 'Froggy, where are you?' He was holding onto something. But it was a deer's antler! He got stuck. The deer came. He ran. The boy and the doggy fell down. Splash!

They heard something. They said, 'Shh.' They looked on the other side of a log. They saw some froggy friends! There was mommy frog, daddy frog, and little frogs. They said goodbye to the froggy. The boy and the doggy went home. They were happy. The end!"
Zero-Shot (Knowledge-Based),21,0.7,"Lil boy and doggy put froggy in a jar. They very happy. Then they go nighty night. Froggy wake up and say ""I go for walk."" Lil boy and doggy wake up, froggy gone. They say ""Where froggy?"" Lil boy look in shoes, doggy look in jar. Doggy's head get stuck in jar. They yell ""Froggy, where you?""

Doggy fall out window, break jar. Lil boy not happy. They go find froggy in forest. Doggy see bees, lil boy see hole. Doggy play with bees, lil boy get hit by prairie dog. Prairie dog say ""No, no, no."" Owl come down, lil boy fall down. Bees chase doggy. Lil boy climb rock, say ""Froggy, where you?""

Lil boy get stuck on deer's head. Deer run, lil boy and doggy fall down. They go ""Splash!"" Lil boy say ""Shh."" They look on other side log, see mommy and daddy frog. They say ""Bye, froggy, we come home."" Lil boy and doggy happy."
Zero-Shot (Knowledge-Based),22,0.7,"Boy and doggy friend put froggy in a glass thing. They were super happy. Then they said, 'Nighty night.' Froggy go sleep too. But froggy wake up, 'I wanna go out, I wanna walk.'

Boy and doggy wake up. Froggy gone. Where did froggy go? Boy look in shoes. Dog look in glass thing. Dog's head stuck. Oops.

Boy and doggy go, 'Froggy, where are you?' They yell loud. Doggy fall out window. Doggy break glass. Boy not happy.

Boy and doggy go to woods. They look for froggy. Doggy see bumblebees. Doggy wanna catch bumblebees. Boy look down hole. Prairie dog hit boy in nose. Owl knock boy down. Bumblebees chase doggy.

Boy climb on big rock. 'Froggy, where are you?' But it's a deer's antler. Boy get stuck. Deer run, boy fall. Doggy come with boy. They fall in water. Splash!

Boy say, 'Shh.' 'Let's look on the other side of log.' And they see... mommy frog, daddy frog, little froggy! They take little froggy, say bye, and go home. Everyone happy."
Zero-Shot (Knowledge-Based),23,0.7,"The little boy and doggy have a froggy friend. They put froggy in a jar. They go to sleep. Next morning, froggy gone! They look everywhere. The doggy gets his head stuck in the jar. 

They yell, 'Froggy, where are you?' The doggy falls out the window. He gets jar off his head. He wags tail. Boy says, 'Froggy, where are you?' He looks in a hole. There's a big hole! Doggy sees bumblebees. He wants to catch them. 

Boy says, 'Froggy, where are you?' Prairie dog hits him in the nose. Doggy howls at bumblebees. Bumblebees chase doggy. Boy says, 'Froggy, where are you?' He climbs a big rock. It's a deer's head! Boy gets stuck. Deer runs. Doggy comes with him. 

They go down the cliff. Splash! Boy says, 'Shh.' They see mommy frog, daddy frog, and little frogs. They say goodbye to little frog. They go home. Everyone happy!"
Zero-Shot (Knowledge-Based),24,0.7,"Bubby, little boy, he had a froggy. He put froggy in a jar. Froggy was very happy. Bubby and doggy sleep. 

Next day, froggy gone. Bubby, doggy, they don't know where froggy go. They look everywhere. Bubby look in shoe. Doggy look in jar. Ooh, doggy's head stuck in jar.

Bubby, doggy, they yell for froggy. 'Froggy, where you go?' Doggy fall out window. Jar break. Bubby sad.

Bubby, doggy go in forest. They look for froggy. Doggy play with bees. Bubby look down hole. Bumblebees chase doggy. 

Bubby say 'Froggy, where you?' Prairie dog hit Bubby's nose. Owl knock Bubby down. Bees chase doggy.

Bubby climb rock. Say 'Froggy, where you?' He on deer's head. Deer run. Bubby, doggy fall down. Splash! 

Bubby say 'Shh'. They go see. Mommy, daddy frog, froggy! They go home. Happy, happy."
Zero-Shot (Knowledge-Based),25,0.7,"Boyie and doggie had a froggy. They put froggy in a jary thing. They were very happy. Then they went night-night.

Froggy came out while they were sleeping. He wanted to go for a wittle wong. Next day, boyie and doggie woke up. Froggy was gone. They looked everywhere. Doggie even looked in the jary thing. But his head got stuck! Ouch!

They yelled, 'Froggy, where are you?' Doggie fell out the wwindow. He broke the jary thing. Boyie was not happy. Then they went to the forrest. They wanted to find froggy.

Doggie was chasing bumbly bees. Boyie looked in a hole. A prairie dog hit him in the nose. Doggie was howling. An owl knocked boyie down. Bumbly bees chased doggie.

Boyie climbed on a big rock. He said, 'Froggy, where are you?' He was stuck on a deer's head. Deer ran. Boyie and doggie fell into the wata. Splash!

Boyie said, 'Shh.' They looked on the other side of the log. They saw mommy froggy and daddy froggy. They saw froggy's family. They said goodbye and took froggy home. Everyone was happy."
Zero-Shot (Knowledge-Based),26,0.7,"Buddy, let me tell you a funny story. Little boy and doggy, they put froggy in a jar. They were happy. Then they sleep. Froggy wake up, he want go out. He jump out. He gone. Little boy and doggy, they wake up, they look everywhere. 'Frog, where you go?' Doggy, he look in jar, he get stuck. He fall out window. He break jar. Little boy, he not happy.

They go forest, look for froggy. Doggy, he see bees, he want play. Little boy, he look in hole. He see prairie dog, it hit him in nose. Doggy, he howl, he run away. Bees, they chase doggy. Little boy, he climb rock, he say 'Frog, where you?' He get stuck on deer's head. Deer, he run, little boy and doggy, they fall down. Splash! They in water.

Little boy, he say 'Shh' to doggy. They go see what they see. They see mommy frog, daddy frog, and baby frogs. They take little froggy, say goodbye. They go home. Everyone happy. The end."
Zero-Shot (Knowledge-Based),27,0.7,"Boy and doggy. They had froggy in jar. Froggy go ""I wanna go out!"" So boy and doggy go ""Oh no! Where froggy?"" 

Next day, froggy gone. Boy look in shoes, doggy look in jar. But doggy get stuck! Jar on doggy's head. 

Boy and doggy say ""Froggy, where are you?"" Froggy not come. So they go in woods. Doggy see bees. Doggy wanna play. Boy look down. ""Froggy, where are you?"" 

Something come out. Smack boy's nose! Boy say ""Ow!"" Doggy chase bees. Bees chase doggy. 

Boy go on rock. Say ""Froggy, where are you?"" But it's deer! Boy get stuck. Deer say ""Hop, hop, hop!"" Deer run. Boy and doggy fall in water. Splash!

Boy say ""Shh"". Doggy say ""Woof woof"". Boy and doggy look on log. See mommy frog, daddy frog. They have little froggy! Boy and doggy say ""Yay! We found you!"""
Zero-Shot (Knowledge-Based),28,0.7,"Boysy and doggy put froggy in a big container. They were so happy. Then they go sleep. Froggy wake up and say I wanna go see! He jump out and gone.

Next morning, boysy and doggy wake up, froggy not there. They look everywhere. Doggy look in the container, but his head stuck. Boysy look in shoes, doggy look in the container, but it's not there.

They say loud, 'Froggy, where you?' Doggy fall out window. Jar broke. Boysy not happy. They go forest and look for froggy. Doggy play with bees, boysy look in hole. Doggy get bees in his nose.

Boysy say 'Froggy, where you?' Prairie dog hit him in nose. Doggy howl at bees. Owl come and knock boysy down. Bees chase doggy.

Boysy climb on rock and say 'Froggy, where you?' But it's deer's head! Boysy get stuck. Deer run, boysy and doggy go down cliff, splash! They in water.

Boysy say 'Shh' to doggy. 'Look, doggy!' They see mommy froggy, daddy froggy, and little froggy's friends! They take little froggy and go home. Boysy and doggy happy."
Zero-Shot (Knowledge-Based),29,0.7,"Buddy got froggy friend. Buddy and doggy put froggy in jar. They go sleep. Froggy go out. He go for walk. Buddy and doggy wake up. Froggy gone. Buddy look in shoes. Doggy look in jar. Doggy's head stuck. Buddy say 'Froggy, where you?'

Buddy and doggy yell. 'Froggy, come back!' Buddy sad. Jar broke. Buddy and doggy go forest. Buddy look down. Doggy play with bumblebees. Buddy say 'Froggy, where?' Prairie dog hit Buddy in nose. Doggy chase bumblebees. Owl knock Buddy down.

Buddy climb rock. Buddy say 'Froggy, where?' Buddy stuck on deer's head. Deer run. Buddy and doggy fall down. In water. Buddy say 'Shh'. Buddy and doggy look on other side. Buddy see mommy and daddy frog. Buddy see little frog. Buddy say goodbye. Buddy and doggy go home. Buddy happy."
Zero-Shot (Knowledge-Based),30,0.7,"Boysy and doggy put froggy in a glass. They were happy. They went nighty-night. Froggy wake up, he wanna go walky. He get out, he go away.

Next morning, froggy gone. Boysy and doggy sad. Boysy look in shoes, doggy look in glass. Doggy's head get stuck! Boysy say ""Froggy, where you?"" Doggy fall out window, break glass.

Boysy and doggy go forest. Doggy play with bees, boysy look in hole. Boysy say ""Froggy, where?"" Prairie dog hit boysy's nose. Doggy howl, bees chase doggy.

Boysy climb on rock, say ""Froggy, where?"" Boysy on deer's head. Deer run, boysy and doggy fall down. Splash! Boysy say ""Shh"" to doggy. ""Let's look, doggy.""

Boysy and doggy look on log. They see mommy frog, daddy frog, and little froggy! Boysy and doggy happy. They take froggy home. Froggy happy too!"
